"_offset","candidate_id","primary_skill_id","staffing_status","english_level","job_function_id","_created_micros","_updated_micros"
"42506","62331784858631687504126298601851809138","4060741400007923318","UnderConsideration","Unspecified","4000741400001402419","1681742054939000","1717334636721000"
"42507","01207627267617636367867669758156669371","4060741400007923322","Proposed","Unspecified","1013","1658321683151000","1717335720309000"
"42508","31114038170650427778383901355750368774108","4060741400331163531","UnderConsideration","B2","1013","1635154387895000","1717335914193000"
"42509","4396515416680756712221044799309345275","4060741400007923359","Available","Unspecified","1013","1669803708406000","1717336394829000"
"42510","37747146963463488082747453140948064534","4060741400335399351","Proposed","Unspecified","4060741400010084400","1696434491417000","1717336703680000"
"42511","875885806073554358014831033449202291839432286","4060741400007923359","UnderConsideration","B2+","1012","1618662066662000","1717337596708000"
"42512","6984216188957000147332068386517227932036","7770000000000115524","Booked","Unspecified","1012","1706733370600000","1717337917242000"
"42513","678576987471107093415810842606939841606478894","4060741400037637413","Available","Unspecified","1012","1654715573726000","1717338109191000"
"42514","4709843210270368383879888367431597355","4060741400335399351","UnderConsideration","Unspecified","4060741400010084400","1658241202564000","1717338167740000"
"42515","355748308013621204695740485802813778877","4060741400335399351","Available","Unspecified","4060741400010084400","1709278813615000","1717338416034000"
"42516","6270241358866136888883176627052515176684","7770000000000116864","Proposed","Unspecified","1013","1706461511140000","1717338675296000"
"42517","0289999409101118982455930678994990268413","4060741400007923359","UnderConsideration","Unspecified","1013","1660617228453000","1717338933333000"
"42518","301985468530208786670064246515573102342861","4060741400007923322","UnderConsideration","Unspecified","","1663757559778000","1717338971048000"
"42519","0743913231070637275908248178078895511394342","4060741400007923339","UnderConsideration","B1","1012","1653421820244000","1717339094865000"
"42520","35655170390100958940151029535641637374371","4060741400041957219","UnderConsideration","Unspecified","1012","1667494490425000","1717339275689000"
"42521","0083333438459617087095612972625600174131","4060741400007923361","UnderConsideration","C1","4060741400035739709","1711358593118000","1717339428408000"
"42522","57225810902392073258428630296661937851756","4060741400007923316","UnderConsideration","Unspecified","","1657793189448000","1717340021823000"
"42523","8388933964448267213189819156960429748","4060741400007923377","Available","Unspecified","4060741400309298944","1676281089197000","1717340880372000"
"42524","5227586870705684536832258851687909053067","4060741400007923316","Available","Unspecified","1013","1439824080000000","1717341580567000"
"42525","5227586870705684536832258851687909053067","4060741400007923316","Available","B1","1013","1439824080000000","1717341582119000"
"42526","193233077426581912352902256320651481845729185","4060741400007923344","UnderConsideration","Unspecified","1013","1714907112734000","1717341850721000"
"42527","7269139192720903757378800931460431714707","4060741400403479618","Proposed","Unspecified","4060741400005179325","1679251210540000","1717342169130000"
"42528","122849985307511579659668973142996982","4060741400007923415","UnderConsideration","Unspecified","1013","1687939407688000","1717342637422000"
"42529","927790484741568460379608056644603322756","4060741400009156250","Available","Unspecified","1013","1690811830370000","1717343300570000"
"42530","87019025629893989108338039959526155094522","4060741400007923367","UnderConsideration","Unspecified","4060741400311610516","1715917092687000","1717343345061000"
"42531","572318983527162233437884715474388102","4060741400049417778","Proposed","Unspecified","4060741400007151466","1681221604912000","1717343586795000"
"42532","119336749905393444793330566886147763092641","4060741400007923316","Available","Unspecified","1013","1685453354076000","1717344087892000"
"42533","357523599263389985516447568076264116509","7770000000000116481","Available","Unspecified","4060741400010084400","1686921836698000","1717344121024000"
"42534","2051562173989769424333832033837001394213","4060741400007923322","UnderConsideration","Unspecified","","1716988572432000","1717344296928000"
"42535","3482476922648187182768945412821973166","4060741400007923323","UnderConsideration","Unspecified","1013","1716843946565000","1717344457879000"
"42536","0292695536239310758493253928292043651377795824","120","Available","Unspecified","","1717344551691000","1717344551771000"
"42537","0292695536239310758493253928292043651377795824","4060741400331163529","Available","Unspecified","","1717344551691000","1717344571878000"
"42538","63626425191874703991442639009104892601378142","4060741400009046535","UnderConsideration","Unspecified","1013","1687370516879000","1717344654188000"
"42539","04270766167028054589109397469294157494","4060741400007923377","Available","Unspecified","4060741400007382361","1682016671274000","1717345047662000"
"42540","55362823418196350665697490849065326306373","4060741400009156249","UnderConsideration","Unspecified","1013","1683139871218000","1717345076288000"
"42541","763352449536756270870718015369360390596","7770000000000116670","Available","Unspecified","4060741400034237214","1705707612202000","1717346181635000"
"42542","1150498206882299465315750947985433811","4060741400375569062","UnderConsideration","Unspecified","","1704766630757000","1717348867569000"
"42543","557920914668865449774490825163067605","4060741400007923322","UnderConsideration","Unspecified","1013","1707299134968000","1717349028396000"
"42544","357618418902426246180554217457558355403","4060741400007923377","UnderConsideration","Unspecified","4060741400309298942","1709814404403000","1717349191668000"
"42545","48179755597022090382201863395131092292","7770000000000116864","UnderConsideration","Unspecified","1013","1710675611610000","1717351185736000"
"42546","86899299276453938549338059171544227654","4060741400009046535","Available","Unspecified","1012","1701959740466000","1717351495365000"
"42547","7038381096665334830182460694","7770000000000117384","Available","Unspecified","","1706102461371000","1717351621937000"
"42548","205830372860653550333479411945117857561830","4060741400007923316","UnderConsideration","C1","1013","1706781039119000","1717351649300000"
"42549","639754852857750048729422745137406559833","4060741400397044254","Proposed","Unspecified","4060741400376470172","1711522931211000","1717352029816000"
"42550","75520874780908897837194947999704444743","4060741400007923316","Available","B1","1013","1706782891582000","1717352258608000"
"42551","340629728538571916432299482448863814207","4060741400009046535","UnderConsideration","C1","1013","1707243113440000","1717352277182000"
"42552","26841840316203014772605881768142437187","4060741400376314387","UnderConsideration","Unspecified","4060741400334095784","1707496510677000","1717352299513000"
"42553","1081644074039506483129361908798279","4060741400397044254","Available","Unspecified","4060741400376470170","1708382108407000","1717353576898000"
"42554","5946790821827654422723565429999482611","4060741400335399351","UnderConsideration","Unspecified","4060741400010084398","1709559361414000","1717353654862000"
"42555","49610382395952713690941153598399251356946236","4060741400007923316","Available","B1","4060741400005179325","1712780058243000","1717354256320000"
"42556","5883520900011398232931056542021742689","4060741400009156249","Available","B2+","1013","1575627154435000","1717354300437000"
"42557","84741727029692352581401438643052012026444823745","4060741400378686793","Proposed","B1","1012","1711954732149000","1717354758995000"
"42558","733317275299677222561606892454207729","4060741400037637413","Available","Unspecified","","1673180521571000","1717356266414000"
"42559","3682280731851453301185327664447608053167","4060741400009046535","UnderConsideration","Unspecified","1011","1711718111503000","1717358099383000"
"42560","1823728712597323117296251418240811738419366","4060741400009156249","UnderConsideration","Unspecified","4000741400001402409","1711889531163000","1717358113352000"
"42561","04179591890779718602847754974848190694772637","4060741400007923409","Available","Unspecified","","1715147832109000","1717363623639000"
"42562","622535528507912806226893688202884577839777","4060741400007923359","Available","Unspecified","","1716711791623000","1717365521870000"
"42563","873415270058864156341956407883612433","4060741400007923339","UnderConsideration","C1","1012","1717226662195000","1717366407292000"
"42564","7532535066943424024086720172087954367781882","7770000000000148669","UnderConsideration","Unspecified","4060741400010084400","1637241858121000","1717373210937000"
"42565","1151215120146164402255322047463304634485653336","4060741400007923322","Booked","B1+","1013","1514836265903000","1717373262767000"
"42566","7621237492618282315806115554535924199941","4060741400037639173","Available","Unspecified","4000741400001402409","1706110630331000","1717376427953000"
"42567","63622607958369368443486198714472","4060741400007923323","Available","Unspecified","1013","1664235191256000","1717376430750000"
"42568","1581733373203382156572180238157196627","4060741400007923399","Available","Unspecified","4000741400001402419","1716318909689000","1717376434966000"
"42569","02326321511044492324699123370231478651282993","4060741400335399351","Available","Unspecified","4060741400010084400","1708615231404000","1717377033629000"
"42570","40804161061681805875684864285648676839","4060741400007923322","UnderConsideration","B1+","1013","1716798905577000","1717378803879000"
"42571","70872267290654608342566045709392640383","4060741400007923322","Available","Unspecified","","1717379711692000","1717380048377000"
"42572","155071251530568780638558109307974325346224324","7770000000000115522","Available","B1","1013","1608200862975000","1717391694138000"
"42573","4895939963605732736761931332372381","4060741400007923409","UnderConsideration","Unspecified","","1717151352391000","1717393441384000"
"42574","103046665809089320057045603351104399386018912","4060741400007923323","Available","Unspecified","","1717393501369000","1717393501454000"
"42575","103046665809089320057045603351104399386018912","4060741400007923323","UnderConsideration","Unspecified","","1717393501369000","1717393524169000"
"42576","270695724706847660993921431970939999051785","4060741400007923359","Available","Unspecified","","1717149312864000","1717394785876000"
"42577","1132826231395936744872338448168837129771965","4060741400007923323","UnderConsideration","Unspecified","","1717147128233000","1717396019270000"
"42578","196681429997406341952861912949404393392098","4060741400375569062","UnderConsideration","Unspecified","4060741400005179325","1664227855792000","1717397385539000"
"42579","278150751232751535504935352103093","4060741400007923316","UnderConsideration","B2","1013","1582633369320000","1717397917387000"
"42580","4995662389600519753815853941423067345817809961","120","Available","Unspecified","","1715675718741000","1717398278517000"
"42581","4995662389600519753815853941423067345817809961","120","UnderConsideration","Unspecified","","1715675718741000","1717398278940000"
"42582","5806507399944019001237492855141524","4060741400034944001","Available","Unspecified","","1645558407235000","1717398499229000"
"42583","9888304726093484075173839555204101931041184","4060741400008824701","Available","Unspecified","","1717173308172000","1717398550041000"
"42584","7532535066943424024086720172087954367781882","7770000000000148669","Proposed","Unspecified","4060741400010084400","1637241858121000","1717399281634000"
"42585","196681429997406341952861912949404393392098","4060741400375569062","Proposed","Unspecified","4060741400005179325","1664227855792000","1717399698564000"
"42586","4028072229034428266584372233840512399","4060741400007923359","Booked","A2","1013","1396363680000000","1717400341478000"
"42587","116476392415596800622486812204311996413926733","4060741400049417778","Available","Unspecified","","1710008771475000","1717400624744000"
"42588","116476392415596800622486812204311996413926733","4060741400049417778","UnderConsideration","Unspecified","","1710008771475000","1717400625144000"
"42589","250486369643403302350173727988340606688","4060741400009046535","Available","Unspecified","","1717400635944000","1717400636054000"
"42590","250486369643403302350173727988340606688","4060741400009046535","UnderConsideration","Unspecified","","1717400635944000","1717400659987000"
"42591","3110224706053722870211465578601823037988261303","7770000000000115522","Proposed","Unspecified","1013","1688559748683000","1717400979132000"
"42592","35289650883244720593719044917655804313781467","4060741400007923359","UnderConsideration","B2+","1013","1549107245040000","1717402524721000"
"42593","35289650883244720593719044917655804313781467","4060741400007923359","Available","B2+","1013","1549107245040000","1717402676829000"
"42594","0640296716512987363600408877191051129469611096","4060741400335399351","UnderConsideration","Unspecified","4060741400010084399","1716472435303000","1717403511774000"
"42595","65141331350228967489505470921176081568162","4060741400009046535","UnderConsideration","Unspecified","1012","1714050940210000","1717403680488000"
"42596","9888304726093484075173839555204101931041184","4060741400008824701","UnderConsideration","Unspecified","","1717173308172000","1717403706432000"
"42597","449005363167232397285085378153534264738","4060741400007923396","UnderConsideration","C1","8050000000000001869","1663764251413000","1717403720452000"
"42598","46904967968590480703381559680272027561407682724369","7770000000000148669","UnderConsideration","A2","4060741400010084400","1434387540000000","1717403939874000"
"42599","713384035780217423694995908224789513372","4060741400009046535","Available","Unspecified","","1717403943510000","1717403943622000"
"42600","713384035780217423694995908224789513372","4060741400009046535","UnderConsideration","Unspecified","","1717403943510000","1717403966742000"
"42601","1132826231395936744872338448168837129771965","4060741400007923323","UnderConsideration","B1","","1717147128233000","1717404148985000"
"42602","278878356350807794324694718413545528225673420","4060741400007923322","UnderConsideration","B2","","1342180440000000","1717404267822000"
"42603","1279877284924698530344542711337598101603546","4060741400007923396","UnderConsideration","Unspecified","","1715088612976000","1717404347797000"
"42604","509428072171713199889244654755027434843139762","4060741400007923377","UnderConsideration","Unspecified","","1717152881778000","1717404730520000"
"42605","58156501257514211022079229377246","4060741400009046535","UnderConsideration","Unspecified","1013","1715442099497000","1717404832073000"
"42606","04110313895393174422363807763795912367","4060741400007923323","Available","Unspecified","","1717404877241000","1717404877339000"
"42607","04110313895393174422363807763795912367","4060741400007923323","UnderConsideration","Unspecified","","1717404877241000","1717404898856000"
"42608","270695724706847660993921431970939999051785","7770000000001943902","Available","Unspecified","1012","1717149312864000","1717405239399000"
"42609","6338676091868345625415745280273267570474045","4060741400007923359","Available","Unspecified","","1715433852275000","1717405253283000"
"42610","6338676091868345625415745280273267570474045","4060741400007923359","UnderConsideration","Unspecified","","1715433852275000","1717405253633000"
"42611","404329330301655302974467400272874298980942","7770000000000115522","UnderConsideration","B1+","4000741400001402409","1581942824550000","1717406000561000"
"42612","286349333243038255036197271533875241995485","4060741400007923316","UnderConsideration","B2","1013","1638953527516000","1717407051156000"
"42613","21264094885361178061510100146049611748678","4060741400335399351","UnderConsideration","Unspecified","4060741400010084399","1716893436767000","1717407154141000"
"42614","0640296716512987363600408877191051129469611096","4060741400007923354","UnderConsideration","Unspecified","4060741400010084401","1716472435303000","1717407310116000"
"42615","7576719943860010497094374011334028918373518","4060741400007923339","UnderConsideration","Unspecified","1011","1651332604706000","1717407905258000"
"42616","278878356350807794324694718413545528225673420","4060741400007923322","UnderConsideration","B2","1013","1342180440000000","1717408015803000"
"42617","1081596023555171710167888160527153994686379","7770000000000116063","UnderConsideration","Unspecified","4000741400001402409","1670429626056000","1717408053630000"
"42618","81105306543505366725932506632611832","4060741400007923358","Available","B2","4060741400376470170","1628019848208000","1717408432873000"
"42619","42202795847779664515778582896278415","4060741400007923316","UnderConsideration","Unspecified","1013","1670592256975000","1717408535155000"
"42620","599823695112092625040301788305834880837","4060741400007923409","Available","Unspecified","4060741400376470171","1687180462404000","1717409087949000"
"42621","64319833732243468612775386551285657471","7770000000000116864","Employed","C1","108","1665787021755000","1717409134727000"
"42622","264298092173237944319875406288604840","4060741400335399351","UnderConsideration","A2","4060741400010084400","1715046770145000","1717409368122000"
"42623","75661552752292354338198587172062943278","7770000000000116064","UnderConsideration","Unspecified","","1716386017493000","1717409696395000"
"42624","92427582253990896465117282225369304526","7770000000002524013","UnderConsideration","Unspecified","1011","1716191842029000","1717410181997000"
"42625","06881725295359997233945202851672540025","7770000000000115522","UnderConsideration","Unspecified","","1716894558279000","1717410422626000"
"42626","56905174999096326736204837375276998","4060741400007923322","UnderConsideration","Unspecified","1011","1575362688051000","1717410462658000"
"42627","12483861164360915876479355853365375341802351","7770000000000115522","Available","Unspecified","1013","1568988613017000","1717410558670000"
"42628","323654696799960262399453879676535781936814","4060741400007923323","Available","Unspecified","1012","1570641537262000","1717410559532000"
"42629","822429084720400105445203529298040002226","4060741400007923367","UnderConsideration","B2+","4060741400311610518","1639132961793000","1717410685643000"
"42630","996839014352601424133611762149635","4060741400007923409","Available","Unspecified","","1689776146901000","1717410740462000"
"42631","788785284264103525734984216837636417629233","7770000000000142982","UnderConsideration","Unspecified","4060741400007382359","1711447991117000","1717410824181000"
"42632","4853479693734910828958814539123058121","4060741400412060820","UnderConsideration","B2+","1013","1629911830580000","1717410929307000"
"42633","83180836506037899729080054102079209207018620963","4060741400408553072","Proposed","B2+","4000741400001402409","1591797086391000","1717411044563000"
"42634","841183864019040425387583363735404426460","4060741400007923322","UnderConsideration","Unspecified","1013","1716216079434000","1717411049381000"
"42635","214282096903306772152846768017890317847528","4060741400007923316","UnderConsideration","B2","1013","1542192182082000","1717411309963000"
"42636","49364906501681159465299208216295347","7770000000000116480","Onboarding","Unspecified","4060741400010084401","1662560265599000","1717411364736000"
"42637","341488530551754456755211186485939729","4060741400007923359","Proposed","B2","1013","1657270452085000","1717411834491000"
