"_offset","candidate_id","primary_skill_id","staffing_status","english_level","job_function_id","_created_micros","_updated_micros"
"28013","0899536144869011956240600","7770000000000116064","Available","Unspecified","","1706790311504000","1706790311705000"
"28014","310497268375818854749677160534380592924","4060741400007923359","UnderConsideration","Unspecified","1012","1637748252104000","1706790591533000"
"28015","6171715716019170368346096124317522787855851","4060741400007923319","UnderConsideration","Unspecified","","1706631527225000","1706790812696000"
"28016","321815877986740167945484993472053465","4060741400378686793","Available","B1","4060741400007151446","1560978938276000","1706790820407000"
"28017","295389815242412113016792550568007881090284","4060741400378686793","UnderConsideration","Unspecified","","1627490981411000","1706791036841000"
"28018","365405205658727991448309291215644870589","4060741400007923318","UnderConsideration","Unspecified","4060741400007382360","1705762941267000","1706791281729000"
"28019","683796686163721069547844651868964438","7770000000000115522","Available","Unspecified","1013","1706791892515000","1706791893677000"
"28020","700819662101724286248879702944779746419896","4060741400007923398","Available","Unspecified","","1681304585867000","1706792051792000"
"28021","161560543342326086583549075577268732192","4060741400335399351","Available","Unspecified","","1706792337164000","1706792337456000"
"28022","2404487591608903930415270246166132816158","120","Available","Unspecified","4060741400376470171","1608650287453000","1706792476477000"
"28023","2404487591608903930415270246166132816158","4060741400331163531","UnderConsideration","Unspecified","4060741400376470171","1608650287453000","1706792489481000"
"28024","331683535616069995146833892852132805737482","4060741400007923310","Available","Unspecified","4000741400001402397","1667215273023000","1706792559702000"
"28025","8029634359184499868956804755228524173756","7770000000000169925","Booked","Unspecified","8050000000000001871","1520360764010000","1706792903393000"
"28026","074286932167590819836772651704148259684","4060741400007923322","Proposed","Unspecified","1013","1594041391831000","1706792966149000"
"28027","161560543342326086583549075577268732192","4060741400335399351","UnderConsideration","Unspecified","","1706792337164000","1706792989146000"
"28028","2404487591608903930415270246166132816158","4060741400331163531","Available","Unspecified","4060741400376470171","1608650287453000","1706793226666000"
"28029","691060890523902615482962271524701","4060741400007923377","UnderConsideration","Unspecified","","1679319957396000","1706794570589000"
"28030","530779059146790149928427172583975057860025828","4060741400335399351","UnderConsideration","Unspecified","4060741400010084400","1706605691476000","1706794581273000"
"28031","700819662101724286248879702944779746419896","4060741400007923398","UnderConsideration","Unspecified","","1681304585867000","1706794856478000"
"28032","709979741332600639994372803699342","4060741400007923316","Available","B2","1013","1690897858218000","1706794873595000"
"28033","99674547426671243402631777596000385","120","Available","Unspecified","","1706795146885000","1706795147238000"
"28034","51660811965762353583982406906813248808333","7770000000000115524","UnderConsideration","Unspecified","1012","1643328083945000","1706795822373000"
"28035","16838951182015614836623697470836158556494","4060741400007923355","UnderConsideration","Unspecified","4000741400001402409","1705015258241000","1706796530763000"
"28036","970982635655377638430973348848693671373","4060741400007923416","Available","Unspecified","1013","1685613025556000","1706797589997000"
"28037","832613876944646390860418100967424287881","4060741400007923339","UnderConsideration","Unspecified","1012","1705935953508000","1706797841854000"
"28038","24020333922409389249975269347609657161955","7770000000000116064","Available","Unspecified","","1706798569889000","1706798570304000"
"28039","8400451238320380224934781640705070","4060741400338461278","Proposed","B1","1013","1459510560000000","1706799494085000"
"28040","272097252810368422867532095652822819","7770000000000107470","Available","Unspecified","","1706795580935000","1706799584415000"
"28041","97616082562262645324067556589419773602816","7770000000000116063","UnderConsideration","C2","4000741400001402409","1701682664927000","1706800437827000"
"28042","67829553034194243567178107322929735938130827","4060741400335399351","Proposed","B1+","4060741400010084399","1618344435018000","1706800835906000"
"28043","34760596286929276394771365848733204667","7770000000000115522","Available","Unspecified","1013","1581860455388000","1706800906633000"
"28044","6401508440662915587502109788101874748630","4060741400007923316","UnderConsideration","Unspecified","1013","1664666463224000","1706801408957000"
"28045","2523844328542912718540970335598920427369134","7770000000000131092","UnderConsideration","B1","4060741400007151446","1686761856708000","1706801877484000"
"28046","1890939238949834914594418811811103965684","4060741400335399351","Available","B2","4060741400010084400","1565685927667000","1706802119795000"
"28047","43277105373962995293592430220081090163","4060741400007923316","Available","Unspecified","","1706803305127000","1706803305346000"
"28048","7311560565041059357618407515603618958859","4060741400007923322","UnderConsideration","Unspecified","1013","1497888516539000","1706803789631000"
"28049","018608235293923944892743894357998712507406","4060741400007923316","Available","Unspecified","1013","1706804432208000","1706804433107000"
"28050","167305312171350065956343788787491004","7770000000000115522","Available","Unspecified","1013","1606897777105000","1706804484383000"
"28051","018608235293923944892743894357998712507406","4060741400007923316","UnderConsideration","Unspecified","1013","1706804432208000","1706804577654000"
"28052","6222427864732917538286843191637985825643","7770000000000115522","Available","Unspecified","","1660310558995000","1706804748660000"
"28053","09727951095702085070282505498214410013314","7770000000000115522","Available","Unspecified","1013","1691078149302000","1706805293573000"
"28054","09727951095702085070282505498214410013314","7770000000000115522","UnderConsideration","Unspecified","1013","1691078149302000","1706805294245000"
"28055","58858817084895550157146408068434877","4060741400037637413","Available","Unspecified","","1684285824053000","1706807405033000"
"28056","58858817084895550157146408068434877","4060741400037637413","UnderConsideration","Unspecified","","1684285824053000","1706807554372000"
"28057","1650681431353901015434671964773886577943","4060741400007923318","Onboarding","Unspecified","4000741400001402408","1705365570478000","1706808117986000"
"28058","58035505495290810141404411434921466156930","120","Available","Unspecified","","1706808689601000","1706808689805000"
"28059","58035505495290810141404411434921466156930","120","UnderConsideration","Unspecified","","1706808689601000","1706808690841000"
"28060","28810843385367104854960077681731613287","4060741400007923415","UnderConsideration","Unspecified","","1343662200000000","1706810708974000"
"28061","62205305937200465481778836627517326870224762","4060741400335399351","Available","B2","4060741400010084401","1549032128031000","1706813605862000"
"28062","124423732942475649700460204987256422977833753","4060741400378686793","Available","Unspecified","","1706814197335000","1706814197509000"
"28063","592273783448686658964763824602064460","4060741400007923316","Available","B1","1013","1706815219612000","1706815220933000"
"28064","592273783448686658964763824602064460","4060741400007923316","UnderConsideration","B1","1013","1706815219612000","1706816369564000"
"28065","2074686088039540863910880373149173954","4060741400007923316","Proposed","B2","1013","1574431560510000","1706816437764000"
"28066","47629453555589605746417815928744909381122215316","120","Available","Unspecified","","1706818208507000","1706818208684000"
"28067","5461978010467680995253095165525824562797026","120","Available","Unspecified","","1653527281295000","1706818790952000"
"28068","5461978010467680995253095165525824562797026","120","UnderConsideration","Unspecified","","1653527281295000","1706818791731000"
"28069","7190047940555921388977987912937","7770000000000115522","Available","Unspecified","1013","1559823828455000","1706819493578000"
"28070","6956626932537001314472581679744","4060741400375569062","Onboarding","Unspecified","1013","1625038686692000","1706819633511000"
"28071","193118274668839243423741301383777","4060741400034944001","UnderConsideration","Unspecified","4060741400034237216","1706042594155000","1706819927472000"
"28072","352328640756865042754476569674818958242320942","7770000000000115522","Available","Unspecified","1012","1684447181074000","1706819999004000"
"28073","048331110883454096128258494837037108631892300","4060741400335399351","UnderConsideration","C1","1013","1562160106864000","1706820032455000"
"28074","5997620657130141274939979666365635390618008710","4060741400335399351","Available","Unspecified","","1706821118435000","1706821118618000"
"28075","5997620657130141274939979666365635390618008710","4060741400335399351","UnderConsideration","Unspecified","","1706821118435000","1706821119620000"
"28076","054650320256645472080843117647319850","4060741400007923359","UnderConsideration","Unspecified","1013","1705060750516000","1706825745716000"
"28077","569297607156792071251939697600625514628806","7770000000000115522","Available","Unspecified","","1629892149067000","1706829617177000"
"28078","6367529564891386755726232631787559724858","4060741400009046535","UnderConsideration","Unspecified","","1706729531484000","1706830576235000"
"28079","0489673299749665877671542798309256433504691","4060741400007923322","Available","C1","1013","1656932186420000","1706835646295000"
"28080","8806587683676942202099637108345372","4060741400007923316","Available","Unspecified","","1704208518574000","1706835975301000"
"28081","9857325431314819533866569623412663988","4060741400007923316","Available","Unspecified","","1704211886351000","1706835985524000"
"28082","205375884723567224116296047990802214910","4060741400007923322","Available","Unspecified","1013","1610103954651000","1706836006292000"
"28083","136812349584153439494336745539986264399913","4060741400034944001","Available","Unspecified","4060741400034237216","1683634583446000","1706836238561000"
"28084","28810843385367104854960077681731613287","4060741400007923415","Available","Unspecified","","1343662200000000","1706836737420000"
"28085","38313416258160643270806899541554671466924145297","4060741400007923322","Available","B1+","1013","1603442284186000","1706836946126000"
"28086","49364906501681159465299208216295347","4060741400035457637","Available","Unspecified","4060741400010084401","1662560265599000","1706836981854000"
"28087","4268241466005383389599178532788192014193715","4060741400007923331","Available","B2","4000741400001402373","1616465306066000","1706837996528000"
"28088","97735048768301826415036745019731643514185601","4060741400007923323","Available","B2","1013","1689947360029000","1706838403927000"
"28089","59931869100957560249887406060542448377921251319","4060741400007923323","Available","Unspecified","1013","1676230690754000","1706838417729000"
"28090","68159449135607215233339431502059550686","4060741400321690541","Available","B2","4060741400376470170","1636724415403000","1706838499357000"
"28091","90512051504886527498757646773542897686538","4060741400331163531","Available","Unspecified","","1616495088933000","1706838534460000"
"28092","785068036822413228300792306030165509105273","4060741400040897013","Available","B1","108","1564949377130000","1706838576537000"
"28093","53235149907002472998931562971882941299","4060741400007923316","UnderConsideration","Unspecified","1013","1701679249848000","1706838628903000"
"28094","519715995775425573564582866617661503328636","4060741400008824701","UnderConsideration","B1+","1013","1470610020000000","1706847126432000"
"28095","40253406148890165778879492951031981271028","4060741400008824701","Available","Unspecified","","1602506969239000","1706847507877000"
"28096","790760203032844416141484587471929542281186","4060741400401702067","Available","Unspecified","","1706729062745000","1706857746139000"
"28097","2784623356124592761679904082154354177349","7770000000000115522","Available","B1","1013","1349708940000000","1706858322494000"
"28098","123663976230734464856187421471285798674728","7770000000000115522","Available","Unspecified","1013","1692651040258000","1706859929849000"
"28099","123663976230734464856187421471285798674728","7770000000000115522","UnderConsideration","Unspecified","1013","1692651040258000","1706859930631000"
"28100","934575971843509884481323950313434042285294","7770000000000116064","UnderConsideration","B2","4000741400001402398","1706712739514000","1706860484520000"
"28101","21441602060069640018952714407613255","7770000000000115522","UnderConsideration","Unspecified","1013","1681212029828000","1706860923860000"
"28102","9003315875172382923748404900195584590349375690","4060741400037637413","UnderConsideration","Unspecified","4060741400007151446","1703605259231000","1706861867061000"
"28103","58858817084895550157146408068434877","4060741400007923339","UnderConsideration","Unspecified","","1684285824053000","1706861938090000"
"28104","988107588180829021510282594667927066482646855","4060741400301159399","UnderConsideration","Unspecified","8050000000000000282","1706181953510000","1706862047712000"
"28105","13628632394860801459946562393649844861910","7770000000000169925","Available","B1+","4060741400005179326","1623076694877000","1706862265768000"
"28106","13407613827909124178624933200400157875996329301","7770000000000116864","Available","Unspecified","","1656335941154000","1706862400229000"
"28107","87156960469146652758131536942932773","4060741400007923316","UnderConsideration","B2","1013","1638180129583000","1706862405901000"
"28108","3552869010400900103599466254422819380672001","4060741400378686793","UnderConsideration","B1+","4060741400007151466","1504349402042000","1706862454257000"
"28109","254380926286723771251659342012975261996","4060741400375569062","Booked","B1+","1013","1584457145979000","1706862473899000"
"28110","9159324482168497744195914919700364826619600","7770000000000115522","UnderConsideration","Unspecified","","1706287445138000","1706862601098000"
"28111","5431725950810394017474694291879717195698610458060","4060741400007923344","Proposed","A2","1013","1359548940000000","1706863017109000"
"28112","16278412217648393291200130775343492340751403","4060741400335399351","Available","B1+","4060741400010084399","1599233167566000","1706863050882000"
"28113","687387836252389800579501075264942533","4060741400375569062","UnderConsideration","Unspecified","1012","1622724112689000","1706863075526000"
"28114","832613876944646390860418100967424287881","4060741400037637413","UnderConsideration","Unspecified","4060741400007151446","1705935953508000","1706863149232000"
"28115","47629453555589605746417815928744909381122215316","4060741400007923380","Available","Unspecified","","1706818208507000","1706863163763000"
"28116","852688827749933128680862144809575","4060741400007923322","UnderConsideration","Unspecified","1013","1678198682400000","1706863186592000"
"28117","466803176512860968834349836438353391315960","4060741400007923323","UnderConsideration","B2","1013","1692703210942000","1706863256178000"
"28118","7649068453696129675752811961994523389351711","4060741400007923344","Available","Unspecified","","1596728537259000","1706863330542000"
"28119","7649068453696129675752811961994523389351711","4060741400007923344","UnderConsideration","Unspecified","","1596728537259000","1706863344141000"
"28120","74999332251828114887080062526342","7770000000000116479","UnderConsideration","Unspecified","4000741400001402398","1645616542009000","1706863416618000"
"28121","92494717819913891724244370742354058649114","4060741400007923349","UnderConsideration","Unspecified","4060741400005179326","1658142494694000","1706863461176000"
"28122","8118766131475901452656682073839178048091","4060741400007923415","Proposed","Unspecified","1013","1677516658230000","1706863738486000"
"28123","64904559848858076542184313819038812265135","4060741400007923398","UnderConsideration","Unspecified","1013","1688041685268000","1706863764191000"
"28124","6200973244497718291927852848163926951573","4060741400007923319","Onboarding","Unspecified","1013","1689681493188000","1706863772514000"
"28125","902260840737283421176660586075635212407107261","4060741400007923425","UnderConsideration","B2","8050000000000000172","1694610091726000","1706863799206000"
"28126","09570091433571158115485054217551621870546943","7770000000000115524","UnderConsideration","Unspecified","1013","1706719854636000","1706863942458000"
"28127","342716745685985730270065534009640259175","4060741400037637413","Available","Unspecified","","1636144746317000","1706864053934000"
"28128","885695031330621642157713852757862601856380","4060741400007923322","UnderConsideration","Unspecified","","1706195591366000","1706864404310000"
"28129","1532251686520028482754328272730","4060741400007923323","UnderConsideration","Unspecified","1013","1704476189262000","1706864657754000"
"28130","609023445592134111397448140664286257774","4060741400007923359","UnderConsideration","Unspecified","1013","1705327031438000","1706864664978000"
"28131","234836751614199910841806483462838083","4060741400037637413","UnderConsideration","Unspecified","1011","1705330020101000","1706864956884000"
"28132","4107194451616699760492922126400157","4060741400049417778","Available","Unspecified","","1706865545172000","1706865545726000"
"28133","232346878083461452933463413467773476508","4060741400007923316","Proposed","Unspecified","1012","1704277463118000","1706865609172000"
"28134","59274526784418879443506113162977913838735","7770000000000129008","Proposed","Unspecified","4000741400001402409","1700433608450000","1706865777152000"
"28135","6023308800402556461662220697042049635","4060741400007923415","Booked","Unspecified","1013","1700949251227000","1706865806833000"
"28136","11876392230851400108861401143092319756875024968","4060741400007923322","UnderConsideration","Unspecified","1013","1704988033555000","1706865822694000"
"28137","3924213405797836945016412347574530762287","4060741400007923377","Available","Unspecified","","1706866669609000","1706866669907000"
"28138","70000029323898663958949273583248096596","4060741400331163531","UnderConsideration","B2","1013","1551093323681000","1706867226826000"
"28139","568905762555773694368544162452706","7770000000000115522","Available","Unspecified","","1700554003979000","1706867254830000"
"28140","2155411034954136794506246084093588346259","4060741400007923344","Available","Unspecified","1013","1706867438378000","1706867438928000"
"28141","689124508592134762420648911129928816545784","4060741400007923344","Available","Unspecified","","1589817074690000","1706867513606000"
"28142","99214990155594912335816466088749490647","7770000000000115522","Available","Unspecified","","1706867832226000","1706867832422000"
"28143","34760596286929276394771365848733204667","7770000000000115522","UnderConsideration","Unspecified","1013","1581860455388000","1706868754783000"
"28144","03720395470701359556819167878756029","4060741400007923323","UnderConsideration","Unspecified","1013","1706691251468000","1706869579362000"
"28145","40752303923319664602289439055987850592891","7770000000000115522","UnderConsideration","Unspecified","1013","1706298240433000","1706869719315000"
"28146","01780905406564472025999785504623192113470","4060741400390384714","UnderConsideration","Unspecified","","1705565523586000","1706869804870000"
"28147","68231135872584819184950320511370655423061084819","4060741400007923322","Available","Unspecified","","1652440744532000","1706870061395000"
"28148","649546943123064388268674398702049951","4060741400378686793","Available","Unspecified","","1706870110896000","1706870111160000"
"28149","365405205658727991448309291215644870589","4060741400007923318","Proposed","Unspecified","4060741400007382360","1705762941267000","1706870416855000"
"28150","03720395470701359556819167878756029","4060741400007923323","UnderConsideration","Unspecified","","1706691251468000","1706870878076000"
"28151","99214990155594912335816466088749490647","7770000000000115522","UnderConsideration","Unspecified","","1706867832226000","1706871490518000"
"28152","99214990155594912335816466088749490647","4060741400007923359","UnderConsideration","Unspecified","","1706867832226000","1706871526287000"
"28153","4733713395208662395562192158602399864","120","Available","Unspecified","","1651847952170000","1706871553806000"
"28154","6459977103361540747965035362044677488722459","4060741400008824701","Available","Unspecified","1013","1652786346611000","1706872173839000"
"28155","6459977103361540747965035362044677488722459","4060741400008824701","UnderConsideration","Unspecified","1013","1652786346611000","1706872174397000"
"28156","7385399300865000931121528260217586618922390019640","4060741400044112185","Booked","Unspecified","4060741400007382361","1704289223567000","1706872660817000"
"28157","48922076675824190521178828168064514974577223461","4060741400007923344","Available","B1","1013","1471118100000000","1706873131434000"
"28158","33153687318486548274917452276806564255377229","4060741400007923380","UnderConsideration","C1","4060741400309298943","1679658262466000","1706873401502000"
"28159","8272997284023036891205051025359179030777847","4060741400378686793","UnderConsideration","B2","4060741400007151466","1706167352529000","1706873482525000"
"28160","018608235293923944892743894357998712507406","4060741400007923316","UnderConsideration","Unspecified","1012","1706804432208000","1706873575243000"
"28161","298380898690776045062244511668188037608","4060741400007923322","UnderConsideration","B1","1013","1514451262107000","1706873783288000"
"28162","2376735296648154015392221072862427865920589485","120","Available","Unspecified","","1687682227610000","1706874879590000"
"28163","7662488928579007637421723541994492","4060741400007923322","UnderConsideration","Unspecified","","1657282644719000","1706874904551000"
"28164","95409437121035715857621533925098181820398802286","4060741400007923316","Proposed","C1","108","1688547153554000","1706875368701000"
"28165","23053277047328681077326398628568305032166","7770000000000115524","Available","B1+","1013","1604567425142000","1706875707685000"
"28166","54390643140012968820614330687752051566691962","120","Available","Unspecified","","1649204550019000","1706875714677000"
"28167","34684262656552346698730057743421097400","4060741400007923316","Available","Unspecified","","1677082471980000","1706875986502000"
"28168","34684262656552346698730057743421097400","4060741400007923316","UnderConsideration","Unspecified","","1677082471980000","1706876044103000"
"28169","76175257260440569365652343820579453219557926","7770000000000116064","Available","Unspecified","","1706876171490000","1706876171880000"
"28170","2353279885698560565056204275110727544864","4060741400037637413","Available","Unspecified","","1706876394816000","1706876395081000"
"28171","0184608907077654658648986303185515000297","4060741400007923339","UnderConsideration","B2+","","1494500025964000","1706876618678000"
"28172","6624410906709538185557266259334635456256989","4060741400037637413","Available","Unspecified","","1706876747214000","1706876747438000"
"28173","34098173994607046017449067644193195248","4060741400007923322","UnderConsideration","Unspecified","","1706611091127000","1706877010442000"
"28174","18132517960390559744649173167553271276","4060741400007923322","UnderConsideration","B1+","1013","1575364746317000","1706877874751000"
"28175","898201610324137218962855029610948741501889554","4060741400378686793","Available","Unspecified","","1706878353147000","1706878353416000"
"28176","2477486147034679601583201447229032712820","4060741400378686793","Available","Unspecified","","1706878401122000","1706878401494000"
"28177","4916143887613612190906392551654350482059185552","4060741400007923322","Available","Unspecified","","1706879171833000","1706879172178000"
"28178","310497268375818854749677160534380592924","4060741400007923359","UnderConsideration","Unspecified","1013","1637748252104000","1706880373111000"
"28179","171024931054405102228316153599163740904184029213","4060741400007923380","UnderConsideration","B2","8050000000000001869","1677432738430000","1706880378675000"
"28180","00482397272367119593457076949787086","4060741400007923359","Available","B2+","1013","1604054986122000","1706880451381000"
"28181","839890429856650002326711876224971126229","7770000000000115524","Available","B2+","1012","1632988034757000","1706880713393000"
"28182","839890429856650002326711876224971126229","7770000000000115524","UnderConsideration","B2+","1012","1632988034757000","1706880746244000"
"28183","525555176872815215618250654378066624900418","4060741400007923322","Available","Unspecified","","1500646031528000","1706881114244000"
"28184","843177994285943311123331173819470595243","4060741400007923322","Available","Unspecified","","1686424448696000","1706881219835000"
"28185","873304246100688994876121217422546","4060741400007923316","Available","A2","1012","1345463460000000","1706881821468000"
"28186","72438395997586480568764215556378279211911840","7770000000000115524","UnderConsideration","Unspecified","1013","1645039612797000","1706882054774000"
"28187","4384137101648997958134046605357855097865","4060741400007923380","UnderConsideration","Unspecified","4060741400309298943","1702568236323000","1706882688242000"
