"_offset","candidate_id","primary_skill_id","staffing_status","english_level","job_function_id","_created_micros","_updated_micros"
"40512","638493899525783426328335790230026241511","4060741400007923339","UnderConsideration","C2","1013","1692636028683000","1716005418500000"
"40513","480692852346515124884482226700918","4060741400007923344","Available","C2","1012","1697563219530000","1716005427329000"
"40514","25971648878620282347834811043552239057459","7770000000000286122","UnderConsideration","Unspecified","1013","1715958927374000","1716007119304000"
"40515","6222427864732917538286843191637985825643","7770000000000115522","Proposed","Unspecified","1013","1660310558995000","1716011501255000"
"40516","13275399654542843974656146710498876","4060741400007923349","Available","Unspecified","4060741400010084400","1675267593433000","1716011593913000"
"40517","0184608907077654658648986303185515000297","4060741400007923339","UnderConsideration","B2+","1013","1494500025964000","1716014396293000"
"40518","581515667257496749106828773016186003935672","7770000000000115524","Available","B2","1013","1634203999932000","1716014736285000"
"40519","94449252372138800190251062439357934394181963","7770000000000115449","Onboarding","Unspecified","4060741400010084399","1712328508182000","1716015875811000"
"40520","0206729139787294042020531996598105482168","4060741400007923308","UnderConsideration","B1","1013","1357375140000000","1716016667445000"
"40521","0696468053998185639486436175251926108294","4060741400007923322","UnderConsideration","Unspecified","4000741400001402409","1408006140000000","1716017009177000"
"40522","657700676829525711988536425303464291010742456","7770000000002423827","Proposed","Unspecified","1013","1712914596426000","1716017014382000"
"40523","65938089023541495952337145508129596666428937","7770000000000115522","Proposed","Unspecified","1012","1710944766511000","1716017784701000"
"40524","11897010057404262556925973995836653141","4060741400007923316","Available","B1+","1012","1647433872865000","1716019958000000"
"40525","1177535393880365267183146535437388197345787","4060741400007923409","UnderConsideration","B2","4060741400376470170","1548150601480000","1716021010558000"
"40526","74132001638433160328868916746636352977884","4060741400009046535","Available","Unspecified","1013","1699253060952000","1716021457542000"
"40527","887809404744630247622572793360735816","4060741400397044254","UnderConsideration","Unspecified","4060741400376470171","1704806985115000","1716021576881000"
"40528","6218474830031281811515194707057946430342","4060741400009156250","UnderConsideration","Unspecified","4060741400007382359","1710869090654000","1716021590711000"
"40529","850710179637331654531358004033319017","7770000000000142982","UnderConsideration","Unspecified","4060741400007382359","1650051544978000","1716021599708000"
"40530","56148601777428354076351767575763421556969","4060741400335399351","UnderConsideration","Unspecified","4060741400010084400","1657748739372000","1716021615491000"
"40531","2244346491109446241366977351482066245566309674","7770000000000115524","UnderConsideration","Unspecified","1013","1650533057102000","1716021789792000"
"40532","155071251530568780638558109307974325346224324","7770000000000115522","UnderConsideration","B1","1013","1608200862975000","1716021832086000"
"40533","483858708093052399553328435393693365516","4060741400007923316","UnderConsideration","Unspecified","1013","1684762951202000","1716022329187000"
"40534","21680803485856820718048074258323573355","4060741400007923359","Available","Unspecified","","1715935454042000","1716022561466000"
"40535","482949530455974085678896049276585724255838","4060741400007923325","UnderConsideration","Unspecified","4060741400010084400","1649143149694000","1716022612394000"
"40536","1476777727870095168360891474396806","4060741400009046535","Proposed","B2","1013","1681923561566000","1716022673662000"
"40537","433408569334342307279795700198842098625","4060741400007923316","UnderConsideration","B1","1013","1683287420172000","1716022680791000"
"40538","2329961043488131463428361555974173798085","7770000000000115524","UnderConsideration","Unspecified","4060741400301107717","1658344821917000","1716022994831000"
"40539","681560066439244966837167001883866820584250","4060741400007923322","Available","B2","1012","1626796940171000","1716023103407000"
"40540","1202175373048172199815990071339280002540126","4060741400007923323","Booked","Unspecified","1011","1638281839331000","1716023113348000"
"40541","0079346485396408943310668277724089131471","4060741400007923316","Available","Unspecified","1013","1692810670119000","1716023346455000"
"40542","243245163786421882340533227643850990083975","4060741400007923339","Proposed","Unspecified","1011","1714123864848000","1716023477070000"
"40543","26773822156608535647492222317996646339","4060741400007923380","UnderConsideration","B2","4060741400309298943","1693236022611000","1716023632138000"
"40544","822429084720400105445203529298040002226","4060741400007923367","Available","B2+","4060741400311610518","1639132961793000","1716023848347000"
"40545","17411158235019006493431802672486408689","4060741400331163529","UnderConsideration","B2+","1012","1687293909829000","1716023954024000"
"40546","0304175941432797486792736193724105","4060741400007923322","UnderConsideration","Unspecified","","1715933588269000","1716024129690000"
"40547","958240898758130291742633838540778432136","4060741400007923380","UnderConsideration","Unspecified","4060741400309298942","1709883730876000","1716024321986000"
"40548","981166283831567554620272794468021526659","4060741400007923359","Proposed","Unspecified","1013","1710823390748000","1716024326664000"
"40549","012969344774904556208513596969238149422330","7770000000000131092","Proposed","Unspecified","1013","1692168362428000","1716024567229000"
"40550","3289687461056930833297063875636638241006215","7770000000000115524","Available","C1","","1621515850391000","1716024811977000"
"40551","43535750838391684239402739061253312829560","7770000000000115522","Proposed","B1","1012","1712479006149000","1716025125953000"
"40552","34433854510751829469111487887224634045550570","4060741400037637413","UnderConsideration","Unspecified","4060741400007151463","1707487991237000","1716025353486000"
"40553","845866844595529055696821981441208293953383","4060741400335399351","Proposed","B2","4060741400010084401","1359542940000000","1716025708841000"
"40554","0257613046156943121831117112183185742121429","4060741400331163529","Available","B2","4060741400376470170","1600434153361000","1716026006695000"
"40555","360225315265370307592035037442518","7770000000000116864","Available","B1+","1013","1700562303504000","1716026029554000"
"40556","8880873887824534863912104331341624326598312","4060741400375569062","Available","B2+","4060741400005179327","1625918714236000","1716026767110000"
"40557","1785366956123045217970856487209393770068","4060741400338461278","UnderConsideration","B1+","1013","1484326380000000","1716027129132000"
