"_offset","candidate_id","primary_skill_id","staffing_status","english_level","job_function_id","_created_micros","_updated_micros"
"52","848244733235397146159249030647631972913017229","4060741400007923322","UnderConsideration","Unspecified","1013","1317117240000000","1351780380000000"
"53","14595514328578125086620194224498857716059708860","4060741400007923416","Available","C1","1013","1311953280000000","1351859460000000"
"54","261941008485398380239715538870342127","120","UnderConsideration","Unspecified","","1325862000000000","1352721421000000"
"55","2784623356124592761679904082154354177349","4060741400007923310","UnderConsideration","B1","4000741400001402414","1349708940000000","1352721421000000"
"56","15604802392647365662933912169229512355695710","4060741400007923415","UnderConsideration","Unspecified","4060741400008129597","1353007200000000","1353007200000000"
"57","15604802392647365662933912169229512355695710","4060741400007923415","Available","Unspecified","4060741400008129597","1353007200000000","1353011100000000"
"58","261941008485398380239715538870342127","120","Available","Unspecified","","1325862000000000","1353323460000000"
"59","2784623356124592761679904082154354177349","4060741400007923310","Available","B1","4000741400001402414","1349708940000000","1354202880000000"
"60","7920707752033365634389863532368569354586","120","UnderConsideration","B1","4000741400001402377","1323681900000000","1354872780000000"
"61","1829871843069370287041835594600071152","120","UnderConsideration","Unspecified","","1332196020000000","1355130840000000"
"62","0538944908856247612553879419334429904370","120","UnderConsideration","B2","","1355836200000000","1355836260000000"
"63","33533176685236233221517978978674772093544","4060741400007923339","UnderConsideration","A2+","1012","1358266080000000","1358266140000000"
"64","33533176685236233221517978978674772093544","4060741400007923339","Available","A2+","1012","1358266080000000","1358502480000000"
"65","577552528218479734812113714503456065766944310","120","UnderConsideration","Unspecified","","1320745800000000","1359448080000000"
"66","1636905514934646136413553519380806975","4060741400007923406","Available","A2","4060741400010084402","1359490740000000","1359490740000000"
"67","208287455688618857895259395390174","4060741400007923316","UnderConsideration","B1","1013","1359556200000000","1359556200000000"
"68","539619949463585456561815527735303047587157","4060741400007923322","UnderConsideration","B1","1011","1360058940000000","1360153982000000"
"69","5174201693096985908923972482629761","4060741400007923409","Available","C1","4000741400001402398","1286181540000000","1360249980000000"
"70","1636905514934646136413553519380806975","4060741400007923406","UnderConsideration","A2","4060741400010084402","1359490740000000","1360757522000000"
"71","1829871843069370287041835594600071152","120","Available","Unspecified","","1332196020000000","1360764180000000"
"72","7920707752033365634389863532368569354586","120","Available","B1","4000741400001402377","1323681900000000","1360848480000000"
"73","924326256213040514495061886377584325237","120","UnderConsideration","Unspecified","","1360922040000000","1360922340000000"
"74","7434135444883672169520223732185462423006500","4060741400007923326","UnderConsideration","B1","","1360579140000000","1361196660000000"
"75","2397011406164438802162429244499223911630114","120","Available","A1","","1348144080000000","1361257920000000"
"76","298360900339104853810133863233594735761289","4060741400007923316","UnderConsideration","B1","","1361269740000000","1361269802000000"
"77","28008498641999744401365978325585610640","4060741400007923412","UnderConsideration","B1","4000741400001402413","1322820840000000","1361544840000000"
"78","1636905514934646136413553519380806975","4060741400007923406","Available","A2","4060741400010084402","1359490740000000","1361873700000000"
"79","298360900339104853810133863233594735761289","4060741400007923316","Available","B1","","1361269740000000","1361889120000000"
"80","164399266013406704128725335733077993077394112","4060741400007923318","UnderConsideration","C1","4000741400001402419","1308585420000000","1361978822000000"
"81","78123894938019096706400320741985658821","4060741400007923316","UnderConsideration","B1","1011","1362090060000000","1362395760000000"
"82","7920707752033365634389863532368569354586","120","UnderConsideration","B1","4000741400001402377","1323681900000000","1362471540000000"
"83","164399266013406704128725335733077993077394112","4060741400007923318","Available","C1","4000741400001402419","1308585420000000","1362574081000000"
"84","7434135444883672169520223732185462423006500","4060741400007923326","Available","B1","","1360579140000000","1363091880000000"
"85","5101003425278065210534530806747375998417811561","4060741400007923344","UnderConsideration","B1","1012","1360687140000000","1363103100000000"
"86","848244733235397146159249030647631972913017229","4060741400007923322","Available","Unspecified","1013","1317117240000000","1363252200000000"
"87","8810689721697112215545720784499819206858444","4060741400007923409","UnderConsideration","Unspecified","","1359313020000000","1363598160000000"
"88","50193991791248982445699023562972327049376","120","UnderConsideration","Unspecified","","1328610420000000","1363959240000000"
"89","577552528218479734812113714503456065766944310","120","Available","Unspecified","","1320745800000000","1364397240000000"
"90","3001561777792147152979076380214048793572","120","UnderConsideration","Unspecified","","1365004980000000","1365005040000000"
"91","3629327986389206837772521483372790257419670","120","UnderConsideration","Unspecified","1012","1359624840000000","1365086040000000"
"92","3812453098604194053549397923097510327502032477","4060741400007923322","UnderConsideration","B1","1012","1361042280000000","1365497100000000"
"93","2784623356124592761679904082154354177349","4060741400007923310","UnderConsideration","B1","4000741400001402414","1349708940000000","1365665700000000"
"94","4315650558166370381295051496936912946326","120","UnderConsideration","Unspecified","","1365672480000000","1365672602000000"
"95","3629327986389206837772521483372790257419670","120","Available","Unspecified","1012","1359624840000000","1366364340000000"
"96","0902244641253156389042628227837848167","120","Available","Unspecified","","1364248500000000","1366371482000000"
"97","906817173682827933461024167612390949004579487","4060741400007923316","Available","B1","1013","1346750160000000","1367225580000000"
"98","5101003425278065210534530806747375998417811561","4060741400007923344","Available","B1","1012","1360687140000000","1367318820000000"
"99","28008498641999744401365978325585610640","4060741400007923412","Available","B1","4000741400001402413","1322820840000000","1367863560000000"
"100","5174201693096985908923972482629761","4060741400007923409","UnderConsideration","C1","4000741400001402398","1286181540000000","1367920620000000"
"101","075052561278597409543520068388171750373757","120","Available","Unspecified","","1320938520000000","1368190860000000"
"102","3001561777792147152979076380214048793572","120","Available","Unspecified","","1365004980000000","1368532920000000"
"103","5174201693096985908923972482629761","4060741400007923409","Available","C1","4000741400001402398","1286181540000000","1368533400000000"
"104","1334628056133875278041317907821960216835445373","4060741400007923316","UnderConsideration","B1","1012","1354108500000000","1368707340000000"
"105","2784623356124592761679904082154354177349","4060741400007923310","Available","B1","4000741400001402414","1349708940000000","1369053540000000"
"106","848244733235397146159249030647631972913017229","4060741400007923322","UnderConsideration","Unspecified","1013","1317117240000000","1369066560000000"
"107","4315650558166370381295051496936912946326","120","Available","Unspecified","","1365672480000000","1369222320000000"
"108","4382332318635764648972700429387576","120","Available","Unspecified","","1339088940000000","1370275680000000"
"109","19632467706993366074830174624045934","4060741400007923339","UnderConsideration","A2","1012","1359624300000000","1370371142000000"
"110","28810843385367104854960077681731613287","120","UnderConsideration","Unspecified","","1343662200000000","1370426642000000"
"111","2784623356124592761679904082154354177349","4060741400007923310","UnderConsideration","B1","4000741400001402414","1349708940000000","1370862841000000"
"112","164399266013406704128725335733077993077394112","4060741400007923318","UnderConsideration","C1","4000741400001402419","1308585420000000","1371199142000000"
"113","2026661172541179492240149002071893685625","120","UnderConsideration","B1","4000741400001402384","1320147360000000","1371212220000000"
"114","50193991791248982445699023562972327049376","120","Available","Unspecified","","1328610420000000","1371568560000000"
"115","848244733235397146159249030647631972913017229","4060741400007923322","Available","Unspecified","1013","1317117240000000","1372324440000000"
"116","4315650558166370381295051496936912946326","120","UnderConsideration","Unspecified","","1365672480000000","1372342742000000"
"117","3443691246660620692869952846913426","4060741400008824701","UnderConsideration","Unspecified","4000741400001402409","1345111380000000","1374130200000000"
"118","164399266013406704128725335733077993077394112","4060741400007923318","Available","C1","4000741400001402419","1308585420000000","1374588540000000"
"119","8468945076128571217541900254987326","120","UnderConsideration","B2","1011","1374652920000000","1374653220000000"
"120","176164855838700663411705797482569684891","120","UnderConsideration","Unspecified","","1335187560000000","1374833100000000"
"121","2784623356124592761679904082154354177349","4060741400007923310","Available","B1","4000741400001402414","1349708940000000","1375363560000000"
"122","15604802392647365662933912169229512355695710","4060741400007923415","UnderConsideration","Unspecified","4060741400008129597","1353007200000000","1375698660000000"
"123","3443691246660620692869952846913426","4060741400008824701","Available","Unspecified","4000741400001402409","1345111380000000","1376306280000000"
"124","169456668408555978304117211047233518816878425","4060741400007923409","UnderConsideration","A2","4000741400013581116","1376470860000000","1376471462000000"
"125","169456668408555978304117211047233518816878425","4060741400007923409","Available","A2","4000741400013581116","1376470860000000","1376575380000000"
"126","4315650558166370381295051496936912946326","120","Available","Unspecified","","1365672480000000","1377088620000000"
"127","19632467706993366074830174624045934","4060741400007923339","Available","A2","1012","1359624300000000","1377589140000000"
"128","848244733235397146159249030647631972913017229","4060741400007923322","UnderConsideration","Unspecified","1013","1317117240000000","1377853380000000"
"129","15604802392647365662933912169229512355695710","4060741400007923415","Available","Unspecified","4060741400008129597","1353007200000000","1378107000000000"
"130","924326256213040514495061886377584325237","120","Available","Unspecified","","1360922040000000","1378132800000000"
"131","50193991791248982445699023562972327049376","120","UnderConsideration","Unspecified","","1328610420000000","1378298222000000"
"132","28810843385367104854960077681731613287","120","Available","Unspecified","","1343662200000000","1378721700000000"
"133","80755920366943080159103061522731926837113104","4060741400007923318","UnderConsideration","B1+","4000741400001402386","1378736700000000","1378736700000000"
"134","848244733235397146159249030647631972913017229","4060741400007923322","Available","Unspecified","1013","1317117240000000","1378902600000000"
"135","051941423951916996405265321682475143532","120","UnderConsideration","Unspecified","","1329931080000000","1379324761000000"
"136","962023018431822295974391711263270513","4060741400007923308","UnderConsideration","B1","1011","1370204820000000","1379493840000000"
"137","962023018431822295974391711263270513","4060741400007923308","Available","B1","1011","1370204820000000","1379494440000000"
"138","099559246690308471524525604911503905388","4060741400007923412","UnderConsideration","B2","4000741400001402413","1320752280000000","1379510762000000"
"139","92509435699436183604459021243821507777","4060741400007923358","Available","B2","1012","1359546540000000","1379517060000000"
"140","2026661172541179492240149002071893685625","120","Available","B1","4000741400001402384","1320147360000000","1380013502000000"
"141","848244733235397146159249030647631972913017229","4060741400007923322","UnderConsideration","Unspecified","1013","1317117240000000","1380036722000000"
"142","86437681432038582908507742203563515116238867","4060741400007923322","UnderConsideration","B1","1012","1359550920000000","1380111422000000"
"143","848244733235397146159249030647631972913017229","4060741400007923322","Available","Unspecified","1013","1317117240000000","1380798060000000"
"144","513890873581154895491167487064150968299516710","4060741400007923316","UnderConsideration","Unspecified","1012","1375101000000000","1380879360000000"
"145","443159145346149726434200433495820001428851","4060741400007923326","UnderConsideration","B1","1011","1368045720000000","1380898740000000"
"146","8468945076128571217541900254987326","120","Available","B2","1011","1374652920000000","1381322940000000"
"147","931707922982111672761401405618037","4060741400007923328","UnderConsideration","B2","4000741400001402398","1379629140000000","1381998960000000"
"148","075052561278597409543520068388171750373757","120","UnderConsideration","Unspecified","","1320938520000000","1382358122000000"
"149","9702280326030908431306569721968461","4060741400007923322","UnderConsideration","Unspecified","1012","1382609280000000","1382609580000000"
"150","567911289277774411476032022325412680364","4060741400007923415","Available","B2","4000741400001402420","1321882440000000","1382965740000000"
"151","931707922982111672761401405618037","4060741400007923328","Available","B2","4000741400001402398","1379629140000000","1383027960000000"
"152","5363003053537653255688878259910422","4060741400009046534","UnderConsideration","B1","1013","1359547680000000","1383220800000000"
"153","5363003053537653255688878259910422","4060741400009046534","Available","B1","1013","1359547680000000","1383220981000000"
"154","9702280326030908431306569721968461","4060741400007923322","Available","Unspecified","1012","1382609280000000","1383300060000000"
"155","40756099976372496752840753909640646005817505","4060741400007923359","UnderConsideration","B1","1012","1383738120000000","1383828360000000"
"156","86437681432038582908507742203563515116238867","4060741400007923322","Available","B1","1012","1359550920000000","1384038420000000"
"157","29747536736339297698516387327978337771","4060741400007923328","UnderConsideration","B1+","4000741400001402386","1384495380000000","1384495620000000"
"158","1829871843069370287041835594600071152","120","UnderConsideration","Unspecified","","1332196020000000","1384507682000000"
"159","1334628056133875278041317907821960216835445373","4060741400007923316","Available","B1","1012","1354108500000000","1384517880000000"
"160","29747536736339297698516387327978337771","4060741400007923328","Available","B1+","4000741400001402386","1384495380000000","1384791660000000"
"161","099559246690308471524525604911503905388","4060741400007923412","Available","B2","4000741400001402413","1320752280000000","1385715480000000"
"162","344425415158590701198387985223708015870","4060741400009046534","UnderConsideration","A2","1013","1359542400000000","1386146940000000"
"163","344425415158590701198387985223708015870","4060741400009046534","Available","A2","1013","1359542400000000","1386146942000000"
"164","0902244641253156389042628227837848167","120","UnderConsideration","Unspecified","","1364248500000000","1387197540000000"
"165","96026472942125050428341862275725772771","4060741400007923322","UnderConsideration","B1","1012","1359620880000000","1387888620000000"
"166","1829871843069370287041835594600071152","120","Available","Unspecified","","1332196020000000","1388185440000000"
"167","96026472942125050428341862275725772771","4060741400007923322","Available","B1","1012","1359620880000000","1389183840000000"
"168","164399266013406704128725335733077993077394112","4060741400007923318","UnderConsideration","C1","4000741400001402419","1308585420000000","1389274382000000"
"169","67852404376899009713927178437295456095775267","120","Available","Unspecified","","1376462700000000","1389366000000000"
"170","224320388772472222783533967002774651839085","120","UnderConsideration","A1","4000741400001402412","1377274740000000","1389427322000000"
"171","84438668096683429794677751517669884262294","4060741400007923322","UnderConsideration","Unspecified","","1389714900000000","1389718562000000"
"172","7920707752033365634389863532368569354586","120","Available","B1","4000741400001402377","1323681900000000","1389784140000000"
"173","075052561278597409543520068388171750373757","120","Available","Unspecified","","1320938520000000","1390312260000000"
"174","5174201693096985908923972482629761","4060741400007923409","UnderConsideration","C1","4000741400001402398","1286181540000000","1390477080000000"
"175","649327499135811704243501047817589254","4060741400007923322","UnderConsideration","Unspecified","","1333973760000000","1390559342000000"
"176","224320388772472222783533967002774651839085","120","Available","A1","4000741400001402412","1377274740000000","1390560300000000"
"177","1829871843069370287041835594600071152","120","UnderConsideration","Unspecified","","1332196020000000","1391010002000000"
"178","274317287336486502471961299622400826296710652","120","UnderConsideration","B2","","1390885980000000","1391156640000000"
"179","274317287336486502471961299622400826296710652","120","Available","B2","","1390885980000000","1391157540000000"
"180","801454877778747867555575107908635700897302","4060741400007923322","UnderConsideration","A2","1011","1358339280000000","1391159702000000"
"181","1334628056133875278041317907821960216835445373","4060741400007923316","UnderConsideration","B1","1012","1354108500000000","1391437082000000"
"182","164399266013406704128725335733077993077394112","4060741400007923318","Available","C1","4000741400001402419","1308585420000000","1391513160000000"
"183","7920707752033365634389863532368569354586","120","UnderConsideration","B1","4000741400001402377","1323681900000000","1391691361000000"
"184","5174201693096985908923972482629761","4060741400007923409","Available","C1","4000741400001402398","1286181540000000","1391779860000000"
"185","1169585254682844632035649480027308862544229","120","UnderConsideration","B2","1013","1328869860000000","1391784602000000"
"186","04792777682201289429465995637538520","120","Available","Unspecified","","1387207380000000","1392159600000000"
"187","099559246690308471524525604911503905388","4060741400007923412","UnderConsideration","B2","4000741400001402413","1320752280000000","1392196260000000"
"188","7920707752033365634389863532368569354586","120","Available","B1","4000741400001402377","1323681900000000","1392645900000000"
"189","577552528218479734812113714503456065766944310","120","UnderConsideration","Unspecified","","1320745800000000","1392997500000000"
"190","86437681432038582908507742203563515116238867","4060741400007923322","UnderConsideration","B1","1012","1359550920000000","1394034962000000"
"191","0038285225589173893443549423268092829944","4060741400007923308","UnderConsideration","A2","1011","1394607960000000","1394623080000000"
"192","577552528218479734812113714503456065766944310","120","Available","Unspecified","","1320745800000000","1394790300000000"
"193","0538944908856247612553879419334429904370","120","Available","B2","","1355836200000000","1395048900000000"
"194","34971766501537657773932817538710556019191628126","4060741400007923322","UnderConsideration","A1+","1011","1359545760000000","1395216002000000"
"195","75921667748874826381003011328712932946","120","UnderConsideration","Unspecified","","1386923760000000","1395311522000000"
"196","099559246690308471524525604911503905388","4060741400007923412","Available","B2","4000741400001402413","1320752280000000","1395749940000000"
"197","1829871843069370287041835594600071152","120","Available","Unspecified","","1332196020000000","1396006620000000"
"198","278878356350807794324694718413545528225673420","120","UnderConsideration","A2","1012","1342180440000000","1396009080000000"
"199","4028072229034428266584372233840512399","4060741400007923359","UnderConsideration","A2","1011","1396363680000000","1396363680000000"
"200","85733722508926134131194551394263056057279","4060741400007923323","UnderConsideration","B2","4000741400001402409","1380813900000000","1396518122000000"
"201","85733722508926134131194551394263056057279","4060741400007923323","Available","B2","4000741400001402409","1380813900000000","1396518360000000"
"202","278878356350807794324694718413545528225673420","120","Available","A2","1012","1342180440000000","1396536960000000"
"203","906817173682827933461024167612390949004579487","4060741400007923316","UnderConsideration","B1","1013","1346750160000000","1398244502000000"
"204","9702280326030908431306569721968461","4060741400007923322","UnderConsideration","Unspecified","1012","1382609280000000","1398332160000000"
"205","4828120611411718498995866652635285163","4060741400007923329","UnderConsideration","Unspecified","4000741400001402834","1396013160000000","1398692040000000"
"206","5974077675405847472926175991490296148172723","4060741400007923322","Available","C1","1013","1324987020000000","1398696540000000"
"207","5363003053537653255688878259910422","4060741400009046534","UnderConsideration","B1","1013","1359547680000000","1399884662000000"
"208","4028072229034428266584372233840512399","4060741400007923359","Available","A2","1011","1396363680000000","1399993320000000"
"209","534527877746413021757302595445193852560468","120","UnderConsideration","A2","4060741400007514485","1353573960000000","1400227500000000"
"210","1636905514934646136413553519380806975","4060741400007923406","UnderConsideration","A2","4060741400010084402","1359490740000000","1400513340000000"
"211","5363003053537653255688878259910422","4060741400009046534","Available","B1","1013","1359547680000000","1400576101000000"
"212","86437681432038582908507742203563515116238867","4060741400007923322","Available","B1","1012","1359550920000000","1400661360000000"
"213","7639314501301923126807626623095217474579375511","4060741400007923322","Available","B1","1013","1343288340000000","1400860320000000"
"214","164399266013406704128725335733077993077394112","4060741400007923318","UnderConsideration","C1","4000741400001402419","1308585420000000","1401704700000000"
"215","534527877746413021757302595445193852560468","120","Available","A2","4060741400007514485","1353573960000000","1401718080000000"
"216","92509435699436183604459021243821507777","4060741400007923358","UnderConsideration","B2","1012","1359546540000000","1401794460000000"
"217","197885220944526808328202704228551931682","120","UnderConsideration","B2","1012","1343393100000000","1402150980000000"
"218","29167871357843896896725634842491238207040","120","UnderConsideration","B1+","","1402321200000000","1402321200000000"
"219","873304246100688994876121217422546","4060741400007923316","Available","A2","1012","1345463460000000","1402494901000000"
"220","79847855780854716789302673312203111846","120","UnderConsideration","B1","1013","1360762920000000","1402587240000000"
"221","7703748318365549825996573807601025974","4060741400007923328","Available","A2","4000741400001402403","1403181900000000","1403261340000000"
"222","7703748318365549825996573807601025974","4060741400007923328","UnderConsideration","A2","4000741400001402403","1403181900000000","1403261400000000"
"223","92509435699436183604459021243821507777","4060741400007923358","Available","B2","1012","1359546540000000","1403532720000000"
"224","29167871357843896896725634842491238207040","120","Available","B1+","","1402321200000000","1403594700000000"
"225","261941008485398380239715538870342127","120","UnderConsideration","Unspecified","","1325862000000000","1403776862000000"
"226","75921667748874826381003011328712932946","120","Available","Unspecified","","1386923760000000","1403880540000000"
"227","1334628056133875278041317907821960216835445373","4060741400007923316","Available","B1","1012","1354108500000000","1404915360000000"
"228","075052561278597409543520068388171750373757","120","UnderConsideration","Unspecified","","1320938520000000","1405524960000000"
"229","7587410353931800135234627536848863405579648347","120","UnderConsideration","B1","","1367228520000000","1405593722000000"
"230","86437681432038582908507742203563515116238867","4060741400007923322","UnderConsideration","B1","1012","1359550920000000","1406040602000000"
"231","26620794821084734764831209347423427114","120","UnderConsideration","B1","1012","1360055160000000","1406289002000000"
"232","7639314501301923126807626623095217474579375511","4060741400007923322","UnderConsideration","B1","1013","1343288340000000","1406618222000000"
"233","8446709899894887350035224415468756537900","4060741400007923322","UnderConsideration","Unspecified","1012","1404379740000000","1406642522000000"
"234","9702280326030908431306569721968461","4060741400007923322","Available","Unspecified","1012","1382609280000000","1406934120000000"
"235","6261113875254526645681466619158263704150196","4060741400007923322","UnderConsideration","A2","1011","1346749020000000","1407163442000000"
"236","86437681432038582908507742203563515116238867","4060741400007923322","Available","B1","1012","1359550920000000","1407243420000000"
"237","97398838031822905722292613983464655733734","120","UnderConsideration","Unspecified","1013","1405683900000000","1407395700000000"
"238","1636905514934646136413553519380806975","4060741400007923406","Available","A2","4060741400010084402","1359490740000000","1407406380000000"
"239","6742571747608492941552530254653303161935","4060741400007923322","UnderConsideration","Unspecified","1012","1359550740000000","1407911760000000"
"240","85768873950399586876298027116222256738","120","UnderConsideration","Unspecified","","1407148560000000","1407949020000000"
"241","85768873950399586876298027116222256738","120","Available","Unspecified","","1407148560000000","1407949021000000"
"242","7639314501301923126807626623095217474579375511","4060741400007923322","Available","B1","1013","1343288340000000","1408107780000000"
"243","8446709899894887350035224415468756537900","4060741400007923322","Available","Unspecified","1012","1404379740000000","1408143720000000"
"244","97398838031822905722292613983464655733734","120","Available","Unspecified","1013","1405683900000000","1408361040000000"
"245","197885220944526808328202704228551931682","120","Available","B2","1012","1343393100000000","1408533300000000"
"246","86437681432038582908507742203563515116238867","4060741400007923322","UnderConsideration","B1","1012","1359550920000000","1409043122000000"
"247","0696468053998185639486436175251926108294","4060741400007923322","UnderConsideration","Unspecified","1013","1408006140000000","1409058602000000"
"248","1829871843069370287041835594600071152","120","UnderConsideration","Unspecified","","1332196020000000","1409123280000000"
"249","801946151258398500451534814933205708775","120","UnderConsideration","Unspecified","","1409155020000000","1409155142000000"
"250","92191203722100288078491543992177818793039","4060741400007923316","Available","A1","1012","1402492620000000","1409353380000000"
"251","137273639245506390573291496373397115230463","4060741400007923322","UnderConsideration","A2","108","1409679240000000","1409679300000000"
"252","8521709912480243116812030850361993524582643739","4060741400007923322","UnderConsideration","A2","108","1409740080000000","1409747700000000"
"253","649327499135811704243501047817589254","4060741400007923322","Available","Unspecified","","1333973760000000","1409847482000000"
"254","8164102262234788497932154682414075","120","UnderConsideration","B1","108","1409940960000000","1409940960000000"
"255","1334628056133875278041317907821960216835445373","4060741400007923316","UnderConsideration","B1","1012","1354108500000000","1410186482000000"
"256","8521709912480243116812030850361993524582643739","4060741400007923322","Available","A2","108","1409740080000000","1410333780000000"
"257","261941008485398380239715538870342127","120","Available","Unspecified","","1325862000000000","1410562920000000"
"258","86437681432038582908507742203563515116238867","4060741400007923322","Available","B1","1012","1359550920000000","1410861060000000"
"259","1334628056133875278041317907821960216835445373","4060741400007923316","Available","B1","1012","1354108500000000","1410944160000000"
"260","39052834455318750771511556695754126272663","120","Available","B1","108","1410602340000000","1411122361000000"
"261","6079725567521494008501209251968927","4060741400007923366","UnderConsideration","B1","","1400360040000000","1411392780000000"
"262","6079725567521494008501209251968927","4060741400007923366","Available","B1","","1400360040000000","1411392840000000"
"263","1636905514934646136413553519380806975","4060741400007923406","UnderConsideration","A2","4060741400010084402","1359490740000000","1411732020000000"
"264","84438668096683429794677751517669884262294","4060741400007923322","Available","Unspecified","","1389714900000000","1411736280000000"
"265","8521709912480243116812030850361993524582643739","4060741400007923322","UnderConsideration","A2","108","1409740080000000","1412337062000000"
"266","1688681521339140919736575705569923657734445443966","120","UnderConsideration","Unspecified","","1412669880000000","1412669942000000"
"267","4910219035192631883727730178234183352","120","UnderConsideration","B1","108","1412606820000000","1412691360000000"
"268","930563307333567105137241985520674719591031447","4060741400007923318","UnderConsideration","Unspecified","","1413300720000000","1413471182000000"
