"_offset","candidate_id","primary_skill_id","staffing_status","english_level","job_function_id","_created_micros","_updated_micros"
"66990","74027890787635976531786337687709239584383","4060741400007923316","Proposed","B1","1013","1627038749005000","1730468297064000"
"66991","02187341049533289526822382216763083515","4060741400007923316","UnderConsideration","Unspecified","1011","1729636274158000","1730469282523000"
"66992","791993698926792006858487942527839828","4060741400007923322","Available","B2","1012","1730469876709000","1730469876805000"
"66993","4778336423984015208389230396262383726738","4060741400007923322","UnderConsideration","Unspecified","","1730316103655000","1730471595708000"
"66994","309778484599088866045341167333576940973181","4060741400007923323","Proposed","A2","1013","1632832757363000","1730471888462000"
"66995","53007377964469029099296434801736425","4060741400007923322","Available","Unspecified","","1730471953252000","1730471953344000"
"66996","42119355811445935936907851276803172713194","4060741400335399351","Available","Unspecified","","1730472031498000","1730472031613000"
"66997","42119355811445935936907851276803172713194","4060741400335399351","UnderConsideration","Unspecified","","1730472031498000","1730472096516000"
"66998","6505872326874046365313451341531446318897819280","4060741400007923316","UnderConsideration","Native","1012","1696533550969000","1730472388271000"
"66999","2025752491417034650004666419035275","7770000000002650149","Employed","Unspecified","1011","1710702492328000","1730473429426000"
"67000","0098453986630483605877477054843486908960314","4060741400335399351","Available","Unspecified","","1730474088705000","1730474088791000"
"67001","0098453986630483605877477054843486908960314","4060741400335399351","UnderConsideration","Unspecified","","1730474088705000","1730474089325000"
"67002","9777852582535646741583449473648509754492748","4060741400335399351","Available","Unspecified","","1730474537129000","1730474537236000"
"67003","9777852582535646741583449473648509754492748","4060741400335399351","UnderConsideration","Unspecified","","1730474537129000","1730474537903000"
"67004","2560787926287390872123073750684150498805108","4060741400335399351","Available","Unspecified","","1730475492455000","1730475492549000"
"67005","2560787926287390872123073750684150498805108","4060741400335399351","UnderConsideration","Unspecified","","1730475492455000","1730475493226000"
"67006","19235303359757134626238197442671721855768915451","7770000000000115522","UnderConsideration","C1","","1729850939871000","1730476394921000"
"67007","4047469989524635918003885887233430051256305","4060741400321690541","UnderConsideration","B2","4060741400376470171","1674049963123000","1730477206849000"
"67008","572254477634134914758640985620203210788019844971","4060741400007923367","Available","C1","4060741400311610518","1699897832218000","1730477395789000"
"67009","0963064161648347866165578456686115865086415","4060741400007923323","UnderConsideration","C2","1011","1718223319648000","1730479960227000"
"67010","195748280555706023368261782401575992289097","4060741400335399351","Available","Unspecified","4060741400010084399","1711449590720000","1730480521192000"
"67011","90473556594153568598885479124381171581299","4060741400007923322","Available","Unspecified","1012","1726046477407000","1730480543464000"
"67012","120951927495962058558778076961156224","4060741400378686793","Available","Unspecified","4060741400007151463","1706610856563000","1730480667932000"
"67013","065159503182511648100033958669807616750001","4060741400051296607","Available","Unspecified","4060741400326561491","1717756815334000","1730480668263000"
"67014","29169793864712111431909215644715556316","4060741400335399351","Available","Unspecified","4060741400010084399","1709631202958000","1730480707500000"
"67015","14295834461593237810256961722753318621","4060741400335399351","Available","Unspecified","4060741400010084400","1716273550458000","1730480709229000"
"67016","6498216680100054403475496793420466654341247","4060741400007923339","Available","Unspecified","1012","1713843916406000","1730480709612000"
"67017","844793118770099366023455158004489709","4060741400007923316","Available","B2","1012","1708411951262000","1730480741803000"
"67018","460922407423025691532561348110726000001","4060741400051296607","Available","B2","4060741400326561492","1717576581405000","1730480744266000"
"67019","1716519255321924514833182825920110230870763","4060741400007923339","Available","Unspecified","1013","1713516543230000","1730480751995000"
"67020","4268241466005383389599178532788192014193715","4060741400051296607","Available","B2","4060741400326561492","1616465306066000","1730480759052000"
"67021","718380271062041533250686486533072192743695","7770000000000115524","Available","Unspecified","1012","1718264221031000","1730480763848000"
"67022","15458128885142881174917202500443331314040289","4060741400007923322","Available","Unspecified","1012","1724920171041000","1730480766366000"
"67023","550122054699596529887431235181333210795498","4060741400378686793","Available","A2","4060741400007151463","1708422127146000","1730480769552000"
"67024","8155994193911531743079372090305488171233","4060741400335399351","Available","Unspecified","4060741400010084399","1716878481297000","1730480774934000"
"67025","096320529450965822257005844734781206698466","4060741400007923328","Available","Unspecified","4060741400376470170","1720596810204000","1730480796948000"
"67026","0865510799535987765390221090499071287","4060741400007923322","Available","Unspecified","1012","1724659736051000","1730480799088000"
"67027","33007790913436580837296053437360024726571","4060741400335399351","Available","A1+","4060741400010084399","1709533060290000","1730480835693000"
"67028","84947852302818134272129977632460696588281","4060741400050999655","UnderConsideration","Unspecified","4060741400010085672","1729156033548000","1730480876922000"
"67029","65901630996233754601841967953959099818961267","4060741400007923322","Available","Unspecified","1012","1724639274054000","1730480918012000"
"67030","584235715700327611812775811580401631119","4060741400051296607","Available","Unspecified","4060741400326561491","1718188612724000","1730480925556000"
"67031","0780354034991480609084203984294695873242067473810","4060741400007923323","Available","Unspecified","1012","1719301255613000","1730480932707000"
"67032","8776409031332321217821562110941067177","4060741400007923322","Available","Unspecified","1012","1725868624797000","1730480933249000"
"67033","532087701066455329782898856236309570","4060741400378686793","Available","Unspecified","1012","1706241632583000","1730480965253000"
"67034","69717888548808971897197881473633115756513","4060741400007923322","Available","Unspecified","1012","1725873503627000","1730480973945000"
"67035","48795783791342903278433089277112326","4060741400007923323","Available","Unspecified","1013","1719565698105000","1730480985295000"
"67036","33225544442235665499825246515110897080953","4060741400335399351","Available","A1","4060741400010084399","1709087772291000","1730480993735000"
"67037","6789748826135730781724506086756352519624272","4060741400007923323","Available","Unspecified","1012","1720081628971000","1730481009969000"
"67038","13190184136188883290283900167111327231392952","7770000000000115524","Available","A2+","1013","1574323614372000","1730481041544000"
"67039","9779557574540658591318176270789256","4060741400007923323","Available","Unspecified","1012","1719288038371000","1730481055690000"
"67040","630543340080123596034419399617441144511","4060741400335399351","Available","A0","4060741400010084399","1715935934113000","1730481056352000"
"67041","01740552439256645032273266489190811363","4060741400335399351","Available","A2+","4060741400010084399","1710299984811000","1730481061922000"
"67042","3474128984379399727973814458136202932261","7770000000000115524","Available","Unspecified","1012","1718163380115000","1730481067971000"
"67043","79295507588425742968272850099757157399","7770000000000115524","Available","Unspecified","1012","1717555480534000","1730481071256000"
"67044","1648445347700302775438515884595445489","4060741400335399351","Available","Unspecified","4060741400010084399","1711616537518000","1730481073301000"
"67045","28601706582351537270141669821172135392206308161","7770000000000115524","Available","Unspecified","1012","1716195886732000","1730481074017000"
"67046","91995407796651556193339243967856700581663","4060741400335399351","Available","Unspecified","4060741400010084399","1713256512440000","1730481075281000"
"67047","19203489367818755818067013517284","4060741400051296607","Available","B1+","8050000000000000246","1709710405677000","1730481079147000"
"67048","7733208706319309838663146891218012385021","4060741400007923359","Available","Unspecified","1011","1709804989457000","1730481079777000"
"67049","81950643733441545066198328436533491569578","4060741400335399351","Available","Unspecified","4060741400010084399","1711619257032000","1730481090747000"
"67050","065357291683088537402067539338396772","4060741400335399351","Available","A2","4060741400010084399","1702633054657000","1730481095129000"
"67051","21264094885361178061510100146049611748678","4060741400335399351","Available","Unspecified","4060741400010084399","1716893436767000","1730481097074000"
"67052","8227217970699093250362958255064308025507309","4060741400051296607","Available","B2","8050000000000001939","1686886760805000","1730481100426000"
"67053","5156476531631845251726051166404444445833","4060741400007923339","Available","Unspecified","1013","1713931313314000","1730481101796000"
"67054","17505815785367189689315018525852601371","4060741400007923323","UnderConsideration","Unspecified","1013","1719389788873000","1730481115321000"
"67055","0247981255088497796155267168934063617258","4060741400378686793","Available","Unspecified","1012","1717740422958000","1730481118526000"
"67056","23596903540499622926975418363600896817147","7770000000000115524","Available","Unspecified","1012","1718177832345000","1730481119154000"
"67057","808902408364256158684144695215514839121","4060741400007923322","Available","Unspecified","1012","1725962911922000","1730481152258000"
"67058","8156561441689105915997067922922165901674","4060741400378686793","UnderConsideration","Unspecified","","1730316312559000","1730482850235000"
"67059","6557838400538922102842036912826454890","4060741400007923367","Available","C2","4060741400311610518","1717529888158000","1730484085734000"
"67060","9871089037237570206262259342214833862004241","4060741400007923316","Available","Unspecified","","1730485451435000","1730485451580000"
"67061","9871089037237570206262259342214833862004241","4060741400007923316","UnderConsideration","Unspecified","","1730485451435000","1730485452676000"
"67062","78508984889438511205912698774039394718592495","4060741400007923323","UnderConsideration","Unspecified","1013","1728248704780000","1730486444494000"
"67063","751627340563544793847547667591279454273","4060741400335399351","UnderConsideration","Unspecified","","1730327597213000","1730487907113000"
"67064","536668416534418967412520850137122009","4060741400037637413","Available","B2","4060741400007151466","1666785331968000","1730488214953000"
"67065","304161757675717172052667584187583","7770000000000115522","Available","Native","108","1698059666049000","1730488376372000"
"67066","2139343162124561808888531585885553944530418","7770000000000116864","UnderConsideration","Unspecified","","1730212396978000","1730488473101000"
"67067","8446043383964299094987785028000409","4060741400007923367","Available","C1","4060741400311610518","1717689170120000","1730489114021000"
"67068","0289033556778492275203023458368","4060741400007923316","UnderConsideration","B1","1013","1649297111814000","1730489917896000"
"67069","05617464467039935677220998417867411423078640","4060741400347222901","Available","C2","4000741400001402409","1730491603660000","1730491603758000"
"67070","40366597670636246488801395954635473447474969","4060741400007923323","Available","Unspecified","1013","1719924971701000","1730494189066000"
"67071","54269723360101029303948317116048954098","120","Available","Unspecified","","1730396108631000","1730497413298000"
"67072","099524417411604785280737032032482263306","4060741400007923339","Available","C1","4000741400001402409","1703633718682000","1730508778540000"
"67073","5235206492166557435527362917464762847","7770000000000115524","Available","Unspecified","1012","1670855252264000","1730509575576000"
"67074","85733722508926134131194551394263056057279","4060741400007923323","UnderConsideration","B2","4000741400001402409","1380813900000000","1730510072862000"
"67075","132890567517483195125908247454070593828489151","4060741400007923328","Available","B2+","4060741400376470169","1673878183905000","1730531958454000"
"67076","6872697609968134659616987462341655","7770000000002524013","UnderConsideration","Unspecified","","1730213355143000","1730535468441000"
"67077","0904382174024815633576842070454605947820","4060741400376069122","UnderConsideration","Unspecified","1013","1729262122392000","1730542331799000"
"67078","67852404376899009713927178437295456095775267","4060741400007923322","Available","B2","1012","1376462700000000","1730543783071000"
"67079","224320388772472222783533967002774651839085","7770000000000115522","UnderConsideration","B2","4000741400001402409","1377274740000000","1730543784626000"
"67080","33609166742488424868270676070776800587","4060741400007923359","UnderConsideration","A2","4000741400001402409","1399541160000000","1730543819830000"
"67081","200832910075079662690992784785650569641251","4060741400007923344","Proposed","Unspecified","1013","1401548220000000","1730543843203000"
"67082","09468029330496762282072067013558345","4060741400007923323","Available","B2","4000741400001402409","1410166200000000","1730543875508000"
"67083","1364476241619394485236463050579235869","7770000000000169925","Available","B2","4060741400005179325","1412780460000000","1730543883768000"
"67084","930563307333567105137241985520674719591031447","4060741400378686793","Available","Unspecified","4060741400007151463","1413300720000000","1730543887234000"
"67085","49779512877386221684566909159353991458486","4060741400321690541","UnderConsideration","B1","1012","1440691020000000","1730543971896000"
"67086","711183179436582424003503013234142008355","4060741400007923316","Available","B2","4000741400001402409","1446029580000000","1730544001114000"
"67087","64729655212416557334287550292452584896726228","4060741400007923318","Available","B2+","4000741400001402386","1446663060000000","1730544012179000"
"67088","8164102262234788497932154682414075","4060741400007923323","Proposed","B1+","1013","1409940960000000","1730544099755000"
"67089","43194997816273594513045074644505146","7770000000000142982","Available","Unspecified","","1730485212871000","1730544188720000"
"67090","257437398355717282233280170244081","4060741400007923322","Available","B1","1012","1475496240000000","1730544211449000"
"67091","104328730997062312251076094672073260","4060741400007923318","UnderConsideration","B2","4000741400001402419","1674937216788000","1730544237602000"
"67092","78845351531038117453962205282753381321804","4060741400007923339","UnderConsideration","A1","1012","1479300360000000","1730544259206000"
"67093","109482600340983383646151582551695","4060741400007923323","Available","A2","1012","1480353960000000","1730544267920000"
"67094","88937772027733999942145273858485285465905","4060741400037637413","Available","Unspecified","4060741400007151466","1487950140000000","1730544337727000"
"67095","0908817366364393140342978172726502388667","7770000000000142982","Available","Unspecified","4060741400007382361","1479807170093000","1730544363526000"
"67096","987367441432420763286236823879212426360347753603","4060741400379329150","UnderConsideration","Unspecified","4060741400010084400","1698686171922000","1730544915176000"
"67097","474738519983782856670988507816471855867","4060741400331163531","Available","B2","4060741400376470171","1536156696547000","1730545101323000"
"67098","36879672498888901439778285671151398847031","4060741400009046535","Available","B1","1013","1548770761066000","1730545413215000"
"67099","30903194130281585822123509614587566200","7770000000000148669","Available","C1","4060741400010084399","1549897359384000","1730545443286000"
"67100","9990429615383529918833930862081589698","4060741400335399351","Available","B2","4060741400010084401","1550756045551000","1730545481571000"
"67101","00609695062328124471287218647995847812604","4060741400321690541","UnderConsideration","B2","4060741400376470171","1551258044513000","1730545503127000"
"67102","778424987682441408163206192177481006682285","4060741400412060820","UnderConsideration","Unspecified","1013","1728996869180000","1730545531266000"
"67103","40002868125970735446140589480491245919","4060741400007923323","Available","B2","1013","1729196835727000","1730545533595000"
"67104","013057690730517861186472811841700","4060741400412060820","UnderConsideration","Unspecified","1012","1713433141752000","1730545635843000"
"67105","98394037197241491288307985612327123","4060741400007923376","Available","B2","4060741400309298943","1558662628332000","1730545780215000"
"67106","106161349916451112996121320249143185447603","4060741400378686793","UnderConsideration","Unspecified","4060741400007151466","1559062092561000","1730545800911000"
"67107","99714765169513814748707782887680415481303333","7770000000000131092","Available","B1+","1012","1559567334676000","1730545827491000"
"67108","618546447191787621133429414984161471459","7770000000000116864","UnderConsideration","Unspecified","1012","1721750290057000","1730545887907000"
"67109","7253581239929853681342969945114980230","4060741400007923323","Available","C1","1013","1562056615081000","1730545918524000"
"67110","4190149147171131602530624064392994828","4060741400007923322","Available","Unspecified","","1562592566449000","1730545938501000"
"67111","0206729139787294042020531996598105482168","4060741400007923308","Available","B2","1013","1357375140000000","1730545974777000"
"67112","5573729391233586052719275929278576949229","4060741400007923323","UnderConsideration","B2","1012","1387357440000000","1730545987133000"
"67113","48736335000490345269119863458357689816943371372903","4060741400007923398","Available","Unspecified","108","1564421745346000","1730546023395000"
"67114","988522856714073226893536974440768","4060741400007923380","UnderConsideration","Unspecified","4060741400309298942","1728378854343000","1730546024772000"
"67115","66306818870311235894024829820010641518","4060741400007923359","Available","Unspecified","1012","1567412056365000","1730546135146000"
"67116","267209153395553649853469558603112166760904","4060741400347222901","UnderConsideration","B2","1013","1728342443134000","1730546165045000"
"67117","0932688434584680910271142826951819","7770000000000116484","Available","C2","4060741400010084401","1568836054570000","1730546284561000"
"67118","93860944359424518547788473427013932332921","4060741400007923339","UnderConsideration","Unspecified","1013","1728380706253000","1730546330978000"
"67119","620066529625714956626087197063401163532","4060741400007923354","Available","B1","4060741400010084399","1572527905786000","1730546474193000"
"67120","393911847156470649901776301496539647891041422","4060741400049417778","Available","B2","4060741400007151466","1574111286596000","1730546543655000"
"67121","099524417411604785280737032032482263306","4060741400007923339","UnderConsideration","C1","4000741400001402409","1703633718682000","1730546579503000"
"67122","413107197424126395874082805095618778829757395051103","4060741400331163529","UnderConsideration","B2","4060741400376470171","1575293502288000","1730546597280000"
"67123","41403978626981537071523257671895724721033","7770000000000115522","UnderConsideration","C2","1012","1576246272936000","1730546642151000"
"67124","29838680870702925935972527645757089636965","4060741400007923359","Available","C2","1013","1730107925970000","1730546657756000"
"67125","4670239575792062595470687915219457357205","7770000000001943902","Available","A2+","4000741400001402409","1579525411688000","1730546764203000"
"67126","15636390281783144005824667258933493438","4060741400007923328","UnderConsideration","B2","4000741400001402398","1580292345466000","1730546837416000"
"67127","214558553577730292068697937440620412034150174","4060741400375569062","Available","B2","1013","1580373146618000","1730546842033000"
"67128","617956522845601273164198506525133923738905400371","4060741400007923344","Available","B2","1013","1582719726353000","1730547006874000"
"67129","847499357895151566359165091034667533521","4060741400009046535","Available","C1","1012","1582835023793000","1730547016405000"
"67130","65974422563791850004766104306990393804","4060741400009156249","Available","Unspecified","1012","1583298955403000","1730547066034000"
"67131","5585712783309357328249966848940376554","4060741400007923322","Available","C2","1013","1588670934655000","1730547278866000"
"67132","168367982287165788523990380860933831441","7770000000000115524","Available","B2+","1012","1590405795591000","1730547349728000"
"67133","37825632097323714014536003286320179513280960","4060741400007923339","Available","B2","1013","1592337180436000","1730547418923000"
"67134","515628850618004725940714211635954186750650843","4060741400321690541","Available","Unspecified","4060741400376470171","1592817418166000","1730547437515000"
"67135","487900566598998718424712894486736979472012","4060741400335399356","Available","Unspecified","108","1592819177404000","1730547440985000"
"67136","90742465523293842349393684504604852120348","7770000000000115522","Available","Unspecified","1013","1592820021797000","1730547441908000"
"67137","106055255527504007002849212698415","4060741400007923349","Available","B2","4060741400010084399","1596370424207000","1730547590186000"
"67138","47561698485312544519099350185691690309376","4060741400336482610","Available","B2","4060741400007382359","1601299504588000","1730547818346000"
"67139","04678520300478584734718728805567277161","4060741400347222901","Available","Unspecified","1013","1601487555100000","1730547834212000"
"67140","40253406148890165778879492951031981271028","7770000000000115522","UnderConsideration","Unspecified","1012","1602506969239000","1730547885839000"
"67141","397767216230062672595475326874929824460","4060741400007923323","Available","Unspecified","1013","1605199375868000","1730548022283000"
"67142","72033849960156533093991146738413090577449","4060741400007923318","Available","C1","4000741400001402386","1605273714816000","1730548026223000"
"67143","7748638696044186353466038590005168324991483","4060741400335399357","Available","Unspecified","4060741400010084401","1605786196116000","1730548106013000"
"67144","61440168136929568277839783446308533345","7770000000000115522","Available","C2","4000741400001402409","1606095663426000","1730548127699000"
"67145","706686862082895560271752609886003533165253339","4060741400007923322","Available","B2+","1012","1606994006384000","1730548213955000"
"67146","0307961625875258138555691256298823363146280","4060741400375569062","Available","Unspecified","1012","1608034369717000","1730548277559000"
"67147","155071251530568780638558109307974325346224324","4060741400007923322","UnderConsideration","B1","1012","1608200862975000","1730548290631000"
"67148","8025085067051571590521437762025182665444","4060741400037637413","UnderConsideration","Unspecified","4060741400007151463","1608290252635000","1730548296283000"
"67149","697911950055001700757516033391661467422","7770000000000116067","Available","Unspecified","1011","1609389836688000","1730548339817000"
"67150","5123652055185140822968011190566987195674","4060741400007923322","Available","Unspecified","1011","1610998940978000","1730548427785000"
"67151","7941787220464371305907821732730607614622","4060741400007923323","Available","B2","1013","1611875993097000","1730548487975000"
"67152","74242617489474458705544630126820175267456","4060741400335399357","Available","B2+","4060741400010085672","1613400908456000","1730548593185000"
"67153","072912889979011576206590717403970","4060741400034944001","Available","C1","4060741400034237214","1615473309394000","1730548796457000"
"67154","4613885215492186936897214309884452747","4060741400007923339","Available","Unspecified","1013","1617810112570000","1730549033175000"
"67155","473698762232021391920155488694090762820208","4060741400007923316","Available","C2","1012","1617979857420000","1730549058896000"
"67156","46573469845090041767079959947604553","4060741400007923314","Available","Unspecified","4060741400376470170","1618041835985000","1730549062617000"
"67157","859477425225491915003854588489344","4060741400335399357","Available","Unspecified","4060741400010084399","1620996084804000","1730549421687000"
"67158","91071914967503542843029495924606271497571788","4060741400051296607","Available","B2+","8050000000000000246","1621337349288000","1730549464632000"
"67159","79801746898273002207385307185444286501942","7770000000000115524","Available","B2+","108","1622329087479000","1730549677301000"
"67160","216586527215231207927999246931549625599","4060741400347222901","Available","B1","1013","1622846574434000","1730549868610000"
"67161","67925568891119718261227241754803501","7770000000002739663","Available","C2","4060741400335633827","1623390254547000","1730549974939000"
"67162","106084193131118472449113044015418641118814221","4060741400007923331","Available","C1","4000741400001402373","1623672862846000","1730550022931000"
"67163","4142890616785732527858609908057969648256526172","4060741400007923316","Available","B2","1013","1623739075056000","1730550041810000"
"67164","475595406601277734113484062225695520","4060741400007923353","UnderConsideration","Unspecified","4000741400001402409","1624013672862000","1730550108035000"
"67165","674765544718522284738512376692287919797295","4060741400007923316","Available","B1","1012","1624966867582000","1730550338208000"
"67166","16068050015926458487671658924388661300","4060741400008824701","Available","C1","1013","1626103692970000","1730550517413000"
"67167","681560066439244966837167001883866820584250","4060741400007923322","Available","B2","1012","1626796940171000","1730550627440000"
"67168","9646888552389947703678729050181330691621784006","4060741400007923359","Available","B1","1013","1627473945112000","1730550745404000"
"67169","29561266379947376617317151803830177989375025510","7770000000000116484","Available","Unspecified","4060741400010084399","1627545848794000","1730550758207000"
"67170","36018120494469714186418089625546331846049247","7770000000000115524","Available","C1","1011","1627802048037000","1730550793606000"
"67171","81105306543505366725932506632611832","4060741400331163531","Available","B2","4060741400376470170","1628019848208000","1730550825976000"
"67172","3242226770218583662395194280794739182035053207","4060741400007923323","Available","B2","1012","1629707573162000","1730551068356000"
"67173","072132283502219419564029209869697396027248","4060741400007923322","Available","Unspecified","1013","1629994917879000","1730551118495000"
"67174","477365500536140815946005471845458748525","7770000000000115522","Available","Unspecified","1013","1630018978380000","1730551121109000"
"67175","6794125994265850199190725852145443458","4060741400007923322","UnderConsideration","B2","4000741400001402409","1632734647730000","1730551573136000"
"67176","839890429856650002326711876224971126229","7770000000000148669","UnderConsideration","B2+","4060741400010084400","1632988034757000","1730551620466000"
"67177","6008680416487521203463262740448452793","4060741400007923331","UnderConsideration","Unspecified","4000741400001402373","1633131541379000","1730551648404000"
"67178","9304733579095234349772026951781163709385619","4060741400007923359","Available","Unspecified","1012","1634667249771000","1730551951455000"
"67179","88129426065468019110637814983541893058","4060741400007923322","Available","Unspecified","1013","1634807506638000","1730551973345000"
"67180","78715827444349385934751178011731178150","4060741400007923318","UnderConsideration","Unspecified","4000741400001402386","1635148093719000","1730552006692000"
"67181","31114038170650427778383901355750368774108","4060741400331163531","UnderConsideration","B2","4060741400376470171","1635154387895000","1730552007825000"
"67182","100340570298188411917288931061126823","7770000000000115524","Available","Unspecified","1012","1637579486729000","1730552605983000"
"67183","67943424923686568629091714414933057960160952","4060741400034944001","UnderConsideration","Unspecified","4060741400034237216","1637830390770000","1730552664756000"
"67184","49115444170904586852290263289354664330","4060741400331163529","Available","Unspecified","4060741400376470171","1639410906157000","1730553002355000"
"67185","57900315291267640924687789846934157553","4060741400007923322","Available","Unspecified","1011","1639983712078000","1730553138305000"
"67186","673239614090377120231849903964118318641519721748","4060741400007923322","Available","B2","1012","1641298257713000","1730553381241000"
