"_offset","candidate_id","primary_skill_id","staffing_status","english_level","job_function_id","_created_micros","_updated_micros"
"35132","27898270944773035235884866500645852335143769123","4060741400007923344","UnderConsideration","Unspecified","4000741400001402409","1686064753868000","1711965689709000"
"35133","198791644059869896597813804325569967146363","4060741400007923319","Booked","Unspecified","1013","1426607700000000","1711966274598000"
"35134","785068036822413228300792306030165509105273","4060741400007923359","Booked","Unspecified","1013","1564949377130000","1711966368592000"
"35135","03158961145228074019882031490841","4060741400007923344","UnderConsideration","B2","1012","1669074615886000","1711966967145000"
"35136","1823728712597323117296251418240811738419366","4060741400009156249","Available","Unspecified","","1711889531163000","1711969051130000"
"35137","34974371038066477279093075400989226649784","4060741400037637413","UnderConsideration","Unspecified","4060741400007151466","1709648410718000","1711969064101000"
"35138","287968496543993705683469472642571253803552","4060741400009156249","UnderConsideration","Unspecified","1013","1710844270267000","1711969502341000"
"35139","2257770593071308443467155082647659274882874","7770000000000115522","Available","C1","1013","1553861885496000","1711970033213000"
"35140","5895189882395402618122729824845145","7770000000000115522","UnderConsideration","Unspecified","","1701449982880000","1711970699536000"
"35141","415884802532557778391958847981891630","4060741400007923322","Booked","Unspecified","1013","1679310982327000","1711970974375000"
"35142","83960084359871126115524376471765079618535","7770000000000115522","UnderConsideration","B2","1013","1710423910486000","1711970993510000"
"35143","95586649953033252519437371629620733197","4060741400335399356","UnderConsideration","B1+","4060741400010084400","1495092535842000","1711972241842000"
"35144","22113296271518581675656431729867946","7770000000000115522","Proposed","Unspecified","1013","1685524195833000","1711973878749000"
"35145","88696745130382706907494335909490965707432","7770000000000116864","UnderConsideration","Unspecified","4000741400001402409","1710694212334000","1711974730777000"
"35146","29566587470347318808472957435603173","4060741400007923359","Available","Unspecified","","1702562950559000","1711975693550000"
"35147","369528646363235354425199822948855997942814","4060741400009156249","UnderConsideration","Unspecified","","1711529461347000","1711975932855000"
"35148","486738179343167691756400383408803253324","4060741400007923322","Available","Unspecified","108","1422277680000000","1711976521584000"
"35149","486738179343167691756400383408803253324","4060741400007923322","UnderConsideration","Unspecified","108","1422277680000000","1711976522110000"
"35150","716024360838801062957809788087367470091241","4060741400007923322","UnderConsideration","Unspecified","","1711558269944000","1711976953912000"
"35151","35825756547355753904444871211706162741","4060741400037637413","UnderConsideration","Unspecified","","1621070467262000","1711977326706000"
"35152","9494753315873262171091651456971015303088393","4060741400328280368","UnderConsideration","Unspecified","","1711466058805000","1711978613611000"
"35153","0083333438459617087095612972625600174131","120","UnderConsideration","Unspecified","4060741400035739709","1711358593118000","1711978753533000"
"35154","9494753315873262171091651456971015303088393","4060741400328280368","Proposed","Unspecified","","1711466058805000","1711978809769000"
"35155","39520564233164826765418050707342348964997995194","4060741400007923359","UnderConsideration","Unspecified","","1704883461913000","1711978939210000"
"35156","43931128887156389996638767851277299281","7770000000000115522","UnderConsideration","Unspecified","","1697672532718000","1711979788996000"
"35157","48922076675824190521178828168064514974577223461","4060741400007923344","UnderConsideration","B1+","1013","1471118100000000","1711982186253000"
"35158","754352941337447106482524347645365879026","7770000000000116864","UnderConsideration","Unspecified","4000741400001402409","1710783550561000","1711982276880000"
"35159","41585793059301616859255696265621180273696","4060741400007923322","UnderConsideration","Unspecified","","1711040045513000","1711982679892000"
"35160","4975438035338521534340791169290208871607631803","4060741400008824701","Proposed","B2","1013","1456901640000000","1711984375547000"
"35161","42502132648408536165667490684869541535","4060741400007923322","Employed","Unspecified","1011","1644353697131000","1711985916654000"
"35162","007036756574727627857507254512021337516135","4060741400037637413","Available","Unspecified","4060741400007151463","1683651762719000","1711987687693000"
"35163","95586649953033252519437371629620733197","7770000000000148669","UnderConsideration","B1+","4060741400010084400","1495092535842000","1711989697361000"
"35164","40382664043612009016329066779055523123996043212","4060741400007923425","UnderConsideration","B2","8050000000000001377","1691599871366000","1711990849996000"
"35165","339182879743669841663734142212356751858595","4060741400007923316","Available","B2","1013","1661089146135000","1711996856235000"
"35166","1133283451097194358902728162978959034","7770000000000115523","Available","C1","1013","1711997771977000","1711997772120000"
"35167","44097844862843909944251735649343383","4060741400007923322","Available","B1","1013","1503315096298000","1711999217143000"
"35168","45654609722752679262073916554534236085907","4060741400007923322","Available","Unspecified","1012","1708718411429000","1712002574454000"
"35169","828501623242033633204078644188152123340503943","120","Available","Unspecified","","1660770971698000","1712003637023000"
"35170","828501623242033633204078644188152123340503943","4060741400009156249","UnderConsideration","Unspecified","","1660770971698000","1712003676358000"
"35171","57900315291267640924687789846934157553","4060741400007923322","Available","Unspecified","1013","1639983712078000","1712007598464000"
"35172","23974381331946530033107275672659359198744","4060741400007923367","Employed","B2+","4060741400311610516","1593786862676000","1712016101211000"
"35173","40382664043612009016329066779055523123996043212","4060741400007923425","Available","B2","8050000000000001377","1691599871366000","1712019646853000"
"35174","63105443310620038491419275158300004269098879","4060741400007923359","Available","Unspecified","1013","1688400130249000","1712019671369000"
"35175","56102542809644605266441404860637897212163","4060741400007923377","UnderConsideration","Unspecified","4060741400309298942","1709042222670000","1712020254303000"
"35176","8567977792447308345153908023353983088","4060741400007923322","UnderConsideration","Unspecified","4000741400001402409","1517165479354000","1712020261312000"
"35177","421014025219480766785190354192366769","4060741400007923415","Proposed","Unspecified","1013","1674749145872000","1712020345693000"
"35178","352328640756865042754476569674818958242320942","7770000000000148669","UnderConsideration","Unspecified","1012","1684447181074000","1712020579317000"
"35179","93617226158801189813638234103317302","7770000000000116438","Available","Unspecified","","1712023881687000","1712023918415000"
"35180","625964664562511233276928501525170261203018","4060741400378686793","Onboarding","A2+","4060741400007151463","1708408229538000","1712027701637000"
"35181","0277722424998479462037733190374154868874","4060741400007923318","Onboarding","Unspecified","4000741400001402408","1654183956874000","1712033234955000"
"35182","7568641339211694172237083674597703043010","4060741400007923399","Available","Unspecified","4000741400001402419","1710965088498000","1712034095684000"
"35183","991283629046793549597112565204292422244279","4060741400378686796","UnderConsideration","Unspecified","","1711708030883000","1712034373933000"
"35184","28589139896873746028694250039442945567","4060741400007923322","Proposed","Unspecified","1013","1658242261186000","1712038697909000"
"35185","995271803276702268741635456084230252760060","4060741400007923322","UnderConsideration","Unspecified","","1711008910741000","1712039833480000"
"35186","81691295822739352756223687389845789088","4060741400007923322","Available","Unspecified","","1712021890598000","1712040131521000"
"35187","90619602609055105135109062971475476646","4060741400007923322","UnderConsideration","Unspecified","","1629056648129000","1712041145141000"
"35188","39836846356276527554561023494932413633126258","4060741400007923323","UnderConsideration","Unspecified","","1711539430695000","1712041251103000"
"35189","4359706328720980872948073265404856291822","4060741400007923308","UnderConsideration","Unspecified","","1711458167295000","1712041541288000"
"35190","631953482325310286188948622437851892","4060741400007923415","UnderConsideration","Unspecified","","1708272970656000","1712043711337000"
"35191","1912476967502191519289045750521801786274092402","4060741400042074910","UnderConsideration","Unspecified","","1710839945601000","1712044366807000"
"35192","2257770593071308443467155082647659274882874","7770000000000115522","UnderConsideration","C1","1013","1553861885496000","1712045394590000"
"35193","76860281060404497017450634495362451414175","7770000000000115522","Available","Unspecified","","1712045710999000","1712045711101000"
"35194","72709313782717528642233808259642585729576","120","Available","Unspecified","","1712045831809000","1712045837734000"
"35195","96390013612928281376272528534893784975064","4060741400007923323","UnderConsideration","Unspecified","","1711485550806000","1712046398904000"
"35196","633916520232879244012300297473642012947","7770000000000169925","Available","Unspecified","4060741400005179325","1701255076213000","1712046793601000"
"35197","04097999432040998090532481594521070761455","4060741400007923322","Available","Unspecified","","1610121925229000","1712047141426000"
"35198","04097999432040998090532481594521070761455","4060741400007923322","UnderConsideration","Unspecified","","1610121925229000","1712047144560000"
"35199","0702195495525584090325257301708498413465111","4060741400007923323","UnderConsideration","B1+","1011","1621001835970000","1712048009780000"
"35200","0382703499622053868251603883531623635699568","4060741400007923349","Booked","Unspecified","4060741400010084400","1691751970358000","1712048225096000"
"35201","3940963741989993036072448740223585567","4060741400335399351","UnderConsideration","Unspecified","4060741400010084401","1711397170886000","1712048233572000"
"35202","3613362979824332566426230733752092779701945","7770000000000116481","UnderConsideration","Unspecified","4060741400010084401","1708007150313000","1712048236962000"
"35203","357523599263389985516447568076264116509","7770000000000116481","UnderConsideration","Unspecified","4060741400010084400","1686921836698000","1712048238070000"
"35204","81717953041596172034308289854579813695048","7770000000000115449","UnderConsideration","Unspecified","4060741400010084400","1649777948600000","1712048240806000"
"35205","6222427864732917538286843191637985825643","7770000000000115522","Proposed","Unspecified","1012","1660310558995000","1712048345818000"
"35206","39213332271925426384520260444667383964068348","4060741400007923380","Available","Unspecified","4060741400029899545","1680090763104000","1712048397312000"
"35207","76712090723084336402819945392817779423096","4060741400034435063","Proposed","Unspecified","1012","1653947194464000","1712048415953000"
"35208","3695576524744037842915122647699608929627","4060741400335399351","UnderConsideration","Native","4060741400010084400","1710369180173000","1712048433681000"
"35209","369877977782888958162569558615785184685797","4060741400007923322","Available","C2","1013","1662989502974000","1712048473232000"
"35210","6792001510357100155259986145116063751437501","4060741400007923354","UnderConsideration","Unspecified","4060741400010084400","1710501174428000","1712048704680000"
"35211","1077634616104807853617952433117465999851","120","Available","Unspecified","","1705698370429000","1712048717988000"
"35212","88696745130382706907494335909490965707432","7770000000000116864","UnderConsideration","Unspecified","1012","1710694212334000","1712048732300000"
"35213","64756757445688448153879180359381745210","7770000000000116569","UnderConsideration","Unspecified","1011","1706044811143000","1712048740717000"
"35214","867225021587243632492867109801113820555912","7770000000000483228","Available","Unspecified","","1711994651439000","1712048779535000"
"35215","698720421882074435369173298512931150629816","4060741400335399351","UnderConsideration","B1+","4060741400010084400","1626444358881000","1712049950111000"
"35216","4975438035338521534340791169290208871607631803","7770000000000115522","Proposed","B2","1013","1456901640000000","1712050019071000"
"35217","36491588932743775422923191592985994183008666062","4060741400375569062","Booked","Unspecified","1013","1678266990241000","1712050121557000"
"35218","280236942115199094794933895606220414703809740","4060741400007923308","UnderConsideration","Unspecified","","1680526807775000","1712050203412000"
"35219","83960084359871126115524376471765079618535","7770000000000115522","UnderConsideration","B2","1012","1710423910486000","1712050235901000"
"35220","9842652809261179823646203989531458003989518636","4060741400335399351","Available","Unspecified","","1658557159408000","1712050320678000"
"35221","551088439573594724696495421346572243140543","4060741400009156249","Available","Unspecified","1013","1646451543199000","1712050330234000"
"35222","35241695323629332993709090117748625286628","4060741400007923344","UnderConsideration","Unspecified","1013","1709560233731000","1712050495833000"
"35223","965227829777846243705367553116041699","4060741400335399351","UnderConsideration","Unspecified","4060741400010084399","1653617630116000","1712050569925000"
"35224","339182879743669841663734142212356751858595","4060741400007923316","UnderConsideration","B2","1013","1661089146135000","1712050578494000"
"35225","965281742687727761539906279635299244946493","7770000000000115524","UnderConsideration","C1","1013","1709644997128000","1712050670309000"
"35226","681560066439244966837167001883866820584250","4060741400007923322","Available","B2","4000741400001402409","1626796940171000","1712050753131000"
"35227","0289999409101118982455930678994990268413","4060741400007923359","Available","Unspecified","1013","1660617228453000","1712050767751000"
"35228","839890429856650002326711876224971126229","7770000000000115524","Proposed","B2+","4060741400010084400","1632988034757000","1712050871466000"
"35229","45654609722752679262073916554534236085907","4060741400007923322","UnderConsideration","Unspecified","1012","1708718411429000","1712050985422000"
"35230","21082088575799606926561080481653344868374","4060741400009046535","Proposed","Unspecified","1013","1531820832870000","1712051093679000"
"35231","8368847547189155060117446000577963247384229","4060741400007923398","Available","Unspecified","","1712051231281000","1712051231479000"
"35232","023252165798896527608378409409099332674328","4060741400007923322","UnderConsideration","Unspecified","","1711552451566000","1712051248743000"
"35233","83669013863993991604105759211340619705482","7770000000002740648","UnderConsideration","Unspecified","4060741400326561491","1708460411394000","1712051264616000"
"35234","6985183877423195959096775926322448","4060741400347222901","Available","Unspecified","","1709149391768000","1712051419989000"
"35235","76587964909288886252805624291740829002045505","7770000000000115522","UnderConsideration","Unspecified","1012","1709228980717000","1712051626987000"
"35236","138058947161339556084524634256495934096346846","7770000000000116064","Available","Unspecified","","1711752970775000","1712051792167000"
"35237","99605981461800960667577832758744415948","4060741400007923322","UnderConsideration","Unspecified","","1711726211420000","1712051854754000"
"35238","810604675783412467192445050562006","4060741400009046535","Proposed","Unspecified","1012","1683121632079000","1712051864540000"
"35239","99605981461800960667577832758744415948","4060741400007923322","UnderConsideration","Unspecified","108","1711726211420000","1712051865627000"
"35240","2303448754709090581880032957726","7770000000000115522","Available","Unspecified","","1712052131407000","1712052131575000"
"35241","2299257374867825318491365747463239484323","4060741400007923322","Available","Unspecified","","1652999172401000","1712052552426000"
"35242","1133283451097194358902728162978959034","7770000000000115523","UnderConsideration","C1","1013","1711997771977000","1712052701342000"
"35243","27898270944773035235884866500645852335143769123","4060741400007923344","UnderConsideration","Unspecified","1013","1686064753868000","1712052915948000"
"35244","8078463622800106968575162681147729314","4060741400378686793","Available","Unspecified","","1712053018417000","1712053018533000"
"35245","32864945266165531761135810975937397987871","4060741400007923322","UnderConsideration","C2","4000741400001402409","1611308899888000","1712053636183000"
"35246","8969829254881643175642830294020382972530134","7770000000000115522","Available","Unspecified","","1712054089507000","1712054089646000"
"35247","22113296271518581675656431729867946","7770000000000115522","Booked","Unspecified","1013","1685524195833000","1712054572530000"
"35248","302837671862112559039062829882209207065","4060741400007923322","Available","Unspecified","","1712054711205000","1712054711335000"
"35249","95174372443940517607921410273190668901705040037","4060741400009046535","Booked","Unspecified","1013","1582296973445000","1712055086515000"
"35250","95586649953033252519437371629620733197","7770000000000148669","UnderConsideration","B1+","4060741400010084401","1495092535842000","1712055382458000"
"35251","44012893665208966369239175942123304","4060741400007923323","Proposed","Unspecified","1011","1703627173340000","1712055528722000"
"35252","76712090723084336402819945392817779423096","4060741400034435063","Booked","Unspecified","1012","1653947194464000","1712055562136000"
"35253","70055864498697353376655742688677731911042677233400","4060741400035472967","Available","Unspecified","","1712039822239000","1712055951230000"
"35254","2280107759900658288839796111276884554","4060741400007923316","Proposed","Unspecified","1013","1663008024097000","1712056302236000"
"35255","22113296271518581675656431729867946","7770000000000115522","Proposed","Unspecified","1013","1685524195833000","1712056304319000"
"35256","541739499343641542597794348505264203","4060741400378745507","UnderConsideration","B2","4060741400007554770","1638352105880000","1712056432532000"
"35257","700726499863626300951243717556681758667","4060741400007923322","UnderConsideration","Unspecified","1013","1685696028139000","1712056700830000"
"35258","49499311918836760765639326795211231768","4060741400007923322","UnderConsideration","Unspecified","","1711736530806000","1712057212559000"
"35259","6141812782335163040642685382","4060741400009156249","Available","B2","4000741400001402409","1690217419073000","1712057476154000"
"35260","974530377515197811374232167714775020","4060741400007923409","Available","Unspecified","","1712057711250000","1712057711399000"
"35261","20215581237883403694395540646165009058217","4060741400007923323","Available","Unspecified","1013","1638867925861000","1712057772827000"
"35262","8780992841114561100612611384393872","7770000000000116670","UnderConsideration","Unspecified","4060741400034237214","1709630470605000","1712057821341000"
"35263","73496833462922248149312111962662334055543","4060741400007923322","UnderConsideration","Unspecified","1013","1710714731735000","1712058022675000"
"35264","69011302200236886474458318087236537998","4060741400007923344","UnderConsideration","Unspecified","1013","1701125291435000","1712058394746000"
"35265","2243710638039884121937096770747075862711122645","4060741400007923323","UnderConsideration","Unspecified","1013","1707396371526000","1712058792920000"
"35266","5461978010467680995253095165525824562797026","120","Available","Unspecified","","1653527281295000","1712059147259000"
"35267","5461978010467680995253095165525824562797026","120","UnderConsideration","Unspecified","","1653527281295000","1712059147736000"
"35268","605375901514002970728803493094163277756371","4060741400007923322","UnderConsideration","Unspecified","108","1613519339780000","1712059179259000"
"35269","46153827621243688460394744209469932006366","4060741400007923318","UnderConsideration","Unspecified","","1711629006947000","1712059361651000"
"35270","538802289962511982868196385439212","4060741400338461278","UnderConsideration","B1","1012","1560765766052000","1712059504970000"
"35271","32864945266165531761135810975937397987871","4060741400007923322","Available","C2","4000741400001402409","1611308899888000","1712059646385000"
"35272","57342275555696958067646099688824996484","4060741400007923308","UnderConsideration","Unspecified","","1711380636247000","1712060352097000"
"35273","538802289962511982868196385439212","4060741400338461278","UnderConsideration","B1","4000741400001402409","1560765766052000","1712060803362000"
"35274","41585793059301616859255696265621180273696","4060741400007923322","UnderConsideration","Unspecified","4060741400311610518","1711040045513000","1712060976478000"
"35275","00980080517217463750075417484810507248504441","4060741400009156249","UnderConsideration","Unspecified","1013","1690967921855000","1712061010194000"
"35276","538802289962511982868196385439212","4060741400338461278","UnderConsideration","B1","1012","1560765766052000","1712061029822000"
"35277","57342275555696958067646099688824996484","4060741400007923308","UnderConsideration","Unspecified","1013","1711380636247000","1712061150542000"
"35278","57342275555696958067646099688824996484","4060741400007923308","UnderConsideration","Unspecified","","1711380636247000","1712061179334000"
"35279","1829871843069370287041835594600071152","4060741400321690541","Proposed","B2","4060741400376470170","1332196020000000","1712061374541000"
"35280","5800204386915279181252734591799699249759","7770000000000115522","UnderConsideration","Unspecified","","1669897345164000","1712061871465000"
"35281","2303448754709090581880032957726","7770000000000115522","UnderConsideration","Unspecified","","1712052131407000","1712062261571000"
"35282","2815071134355299535143549260593074727446175","4060741400007923354","Proposed","Unspecified","4060741400010084399","1603851184709000","1712064746081000"
"35283","55697723804108159638881255999692444907415632","7770000000000115522","Available","Unspecified","","1712064971685000","1712064971794000"
"35284","1863133445996646120537992099474187532","120","Available","Unspecified","","1688114539391000","1712065096370000"
"35285","2653674810631289805690530394533456","7770000000000115522","UnderConsideration","Unspecified","","1711494550957000","1712065150368000"
"35286","2324797844877487700065567308077255467","7770000000000115522","Available","Unspecified","","1712065698696000","1712065698819000"
"35287","3419905832280817002380140003537783873523777","4060741400007923322","Available","B1+","1013","1552314967475000","1712066492869000"
"35288","1863133445996646120537992099474187532","120","UnderConsideration","Unspecified","","1688114539391000","1712066497312000"
"35289","871346183265696445571054178165535612771045","4060741400007923322","Available","B1+","108","1617126688596000","1712069353427000"
"35290","945102130900399703325905650762131967529","4060741400007923344","Available","Unspecified","1012","1582020064658000","1712069533357000"
"35291","7904053283500445013559426332485250","4060741400335399351","UnderConsideration","Unspecified","","1565690848960000","1712070750796000"
"35292","882943905081883315607506253076396308291111","120","UnderConsideration","Unspecified","","1709736008825000","1712070976430000"
"35293","3095742742408699973072670470009221632485138975","4060741400335399351","UnderConsideration","B2","4060741400010084401","1648077082942000","1712073972340000"
"35294","7560774078145097191895852753690904","7770000000000115524","UnderConsideration","Unspecified","","1707149411822000","1712075057662000"
"35295","1425556037118780195493324916003322933469","4060741400321746933","UnderConsideration","Unspecified","","1659669209868000","1712076920220000"
"35296","04842817571525016524139952638287627180602791","4060741400383094599","UnderConsideration","Unspecified","4000741400001402398","1677845997867000","1712077350328000"
"35297","198791644059869896597813804325569967146363","4060741400007923319","Proposed","Unspecified","1013","1426607700000000","1712082992013000"
"35298","340193061089105583318189000051118606274050797","4060741400007923398","UnderConsideration","Unspecified","","1702375390654000","1712084951774000"
"35299","82481530089726984763436227084628029224636493","4060741400007923377","UnderConsideration","Unspecified","4060741400309298943","1680685254177000","1712085139739000"
"35300","7074326092638988936965837856848640325987167223763","4060741400335399351","Available","Unspecified","","1665057898176000","1712089812808000"
"35301","322621044698772386478397961452864090","4060741400007923409","Available","B1","","1459370460000000","1712091776170000"
"35302","322621044698772386478397961452864090","4060741400007923316","Available","B1","","1459370460000000","1712091777188000"
"35303","322621044698772386478397961452864090","4060741400007923316","UnderConsideration","B1","","1459370460000000","1712091790638000"
"35304","41638065621452001873179975306117406497307","4060741400007923359","Employed","B2","1012","1622466405023000","1712106404714000"
"35305","522030464860469010470933030604944409329571","4060741400321690541","UnderConsideration","B2","4060741400376470171","1564471528634000","1712106546632000"
"35306","16214715375950823457411426921251314022","4060741400007923322","UnderConsideration","Unspecified","1013","1690213366049000","1712106667363000"
"35307","113787508105762768744843831514219519495","4060741400007923344","Available","Unspecified","1013","1662006583580000","1712106746917000"
"35308","0184608907077654658648986303185515000297","4060741400007923339","UnderConsideration","B2+","1013","1494500025964000","1712106776657000"
"35309","99240531615509586208502782519048778","49","Available","Unspecified","1013","1654692057103000","1712108632502000"
"35310","79456944316142232059905848256862944784","4060741400049417778","UnderConsideration","Unspecified","4060741400007151467","1710416951611000","1712111927954000"
"35311","64705215891644051462601686286303184968402562","4060741400007923322","UnderConsideration","Unspecified","1011","1651786744560000","1712124573733000"
"35312","068281893214625020309987108070339833730327","4060741400335399362","Employed","A2+","8050000000000001650","1709715595161000","1712124880272000"
"35313","786629741704283209612650722239567693933","4060741400007923322","Employed","Unspecified","1011","1705576667710000","1712125451221000"
"35314","5145682057834128340285489441897990","120","Available","Unspecified","","1712085607755000","1712125685986000"
"35315","082379830517502849553473527599460240646699","4060741400007923316","Available","Unspecified","","1712126111229000","1712126111307000"
"35316","54390643140012968820614330687752051566691962","4060741400007923323","UnderConsideration","Unspecified","1013","1649204550019000","1712126532351000"
"35317","4292557971799572801733975956474","7770000000000115522","UnderConsideration","B2","1013","1649889250409000","1712127281236000"
"35318","050625726071771488227172205290139326358137546890","4060741400007923308","UnderConsideration","B2","1012","1480801080000000","1712127903812000"
"35319","0382703499622053868251603883531623635699568","4060741400007923349","UnderConsideration","Unspecified","4060741400010084400","1691751970358000","1712129003890000"
"35320","198791644059869896597813804325569967146363","4060741400007923319","UnderConsideration","Unspecified","1013","1426607700000000","1712129991840000"
"35321","00762568900325717044355020812640524157321","4060741400035472967","Available","B2","4000741400001402409","1616065703216000","1712130068182000"
"35322","35825756547355753904444871211706162741","7770000000000115522","UnderConsideration","Unspecified","","1621070467262000","1712131212156000"
"35323","4359706328720980872948073265404856291822","4060741400007923308","UnderConsideration","Unspecified","1013","1711458167295000","1712132479405000"
"35324","2299257374867825318491365747463239484323","4060741400007923322","UnderConsideration","Unspecified","","1652999172401000","1712132784809000"
"35325","84157490362796929517033250123015","7770000000000148669","UnderConsideration","Unspecified","","1699447084369000","1712133089415000"
"35326","31613237366912915924279495713639137719018782232","7770000000000115522","Available","B2","1013","1712133426857000","1712133426982000"
"35327","04491804370610868151252052365591","4060741400007923359","UnderConsideration","Unspecified","","1711377731956000","1712133650254000"
"35328","5623933085505298212185438984745814256131682089","4060741400007923322","UnderConsideration","Unspecified","","1710947708892000","1712134019526000"
"35329","882943905081883315607506253076396308291111","4060741400009046535","UnderConsideration","Unspecified","","1709736008825000","1712134074083000"
"35330","49307012120856946442708612454077570040564","7770000000000115523","UnderConsideration","C2","1013","1628343646206000","1712134471526000"
"35331","72709313782717528642233808259642585729576","120","UnderConsideration","Unspecified","","1712045831809000","1712134502595000"
"35332","682766825858582350102766536402603307506025","7770000000000116067","Available","Unspecified","","1710447971622000","1712134738359000"
"35333","0560238956697546296776866322169","4060741400335399351","Available","Unspecified","","1712079791107000","1712135092842000"
"35334","081196814333157235917583809690453215797269159128","7770000000000115522","UnderConsideration","Unspecified","","1710936684201000","1712135138765000"
"35335","302837671862112559039062829882209207065","4060741400007923322","UnderConsideration","Unspecified","","1712054711205000","1712135154554000"
"35336","9967398877217611657909587273858778585","4060741400007923322","Available","B2","4000741400001402409","1509963284618000","1712135199191000"
"35337","738017820846933283029410357155992298","120","Available","Unspecified","","1712053808201000","1712135415991000"
"35338","90096246500349011765781597027698003292798","4060741400335399351","UnderConsideration","Unspecified","1013","1657098594913000","1712135487667000"
"35339","35825756547355753904444871211706162741","7770000000000115522","UnderConsideration","Unspecified","1013","1621070467262000","1712135797325000"
"35340","375889264599056656054281718630800374043","120","Available","Unspecified","","1712135891085000","1712135895800000"
"35341","1636348247841852170038503225108916678465","4060741400009046535","Proposed","Unspecified","1012","1682091373106000","1712135970530000"
"35342","4418502749367402730999339149414509039651","7770000000000150800","UnderConsideration","Unspecified","1013","1697031908389000","1712136057800000"
