"_offset","id","is_active","is_primary","is_key","is_key_reason","type","name","url","parent_id","_created_micros","_updated_micros"
"1062054","39","true","false","false","","Skill","Vignette StoryServer","http://philip.greenspun.com/wtr/vignette-old","4060741400007197366","1577836800000000","1715177872966000"
"1062136","4060741400004688791","true","false","false","","Skill","EasyMock","https://en.wikipedia.org/wiki/EasyMock","7770000000000100789","1577836800000000","1715177872966000"
"1062331","4060741400004906657","true","false","false","","Skill","Confluence","https://en.wikipedia.org/wiki/Confluence_(software)","4060741400007197366","1577836800000000","1715177872966000"
"1062013","4060741400006086072","true","false","false","","Skill","Cucumber","https://en.wikipedia.org/wiki/Cucumber_(software)","7770000000000100789","1577836800000000","1715177872966000"
"1062299","4060741400006088836","true","false","false","","Skill","Telligent","https://www.telligent.com/","4060741400007197366","1577836800000000","1715177872966000"
"1061983","4060741400006434928","true","false","false","","Skill","SAP-IS: Logistics Service Providers","","4060741400007930498","1577836800000000","1715177872966000"
"1061984","4060741400006434933","true","false","false","","Skill","SAP-IS: Telecoms","http://saptelecom.com/","4060741400007930498","1577836800000000","1715177872966000"
"1061955","4060741400006434937","true","false","false","","Skill","SAP-IS: Mining","https://help.sap.com/doc/c9a1cf535b804808e10000000a174cb4/3.6/en-US/frameset.htm?","4060741400007930498","1577836800000000","1715177872966000"
"1062181","4060741400006888342","true","false","false","","Skill","ADAM PageBuilder Studio","","4060741400007197366","1577836800000000","1715177872966000"
"1062221","4060741400006939038","true","false","false","","Skill","Database.com","https://help.salesforce.com/apex/HTViewHelpDoc?id=sf.overview_other_editions.htm&language=en_us","4060741400007197376","1577836800000000","1715177872966000"
"1062075","4060741400007229122","true","false","false","","Skill","eZ Publish","http://cms.in/ez-publish.html","4060741400007197366","1577836800000000","1715177872966000"
"1063036","4060741400007399907","true","false","false","","Skill","BlackBerry JDE","http://www.blackberry.com/emailers/developers/javaone/DevZoneWelcomePDF_Final.pdf","7770000000000114143","1577836800000000","1716033409546000"
"1061939","4060741400007551471","true","false","false","","Skill","django CMS","https://www.emencia.com/en/technology/django-cms/","4060741400007197366","1577836800000000","1715177872966000"
"1062321","4060741400007930634","true","false","false","","Skill","SAP-IS: Industrial Machinery Components","","4060741400007930498","1577836800000000","1715177872966000"
"1062171","4060741400034603471","true","false","false","","Competency","Security Testing Tools","https://www.netsolutions.com/insights/software-security-testing/","4060741400007923475","1577836800000000","1715177872966000"
"1062009","4060741400035805636","true","false","false","","Skill","SAP-IS: Wholesale","","4060741400007930498","1577836800000000","1715177872966000"
"1062542","4060741400037051065","true","false","false","","Skill","SAP Web IDE","https://www.sapstore.com/medias/FAQ.pdf?context=bWFzdGVyfDYwMDA5IFNBUCBXRUIgSURFfDU4NzMxN3xhcHBsaWNhdGlvbi9wZGZ8NjAwMDkgU0FQIFdFQiBJREUvaDRmL2hkOC84OTA0NzAwNzg4NzY2LnBkZnwxNmY3MmVjNmVjNzg3YjUwN2I5ODA2NTgwOWIxMzgzNzUyMjU4MTljODNhZjBjODEyMTAzYTY5YTI1MzdkYTQz","7770000000000101542","1577836800000000","1715177872966000"
"1062043","4060741400040864337","true","false","false","","Skill","OWASP ZAP","https://en.wikipedia.org/wiki/OWASP_ZAP","4060741400034603471","1577836800000000","1715177872966000"
"1063380","4060741400043074830","true","false","false","","Skill","Scalatra","https://en.wikipedia.org/wiki/Scalatra","7770000000000103400","1577836800000000","1716558262406000"
"1062024","4060741400048984069","true","false","false","","Skill","fabric8","https://blog.christianposta.com/fabric8/meet-fabric8-an-open-source-integration-platform-based-on-camel-and-activemq/","4060741400007197376","1577836800000000","1715177872966000"
"1063357","4060741400303126261","true","false","false","","Skill","Eclipse Jersey","https://projects.eclipse.org/projects/ee4j.jersey","7770000000000103400","1577836800000000","1716558262406000"
"1062065","4060741400311786897","true","false","true","","Skill","Prometheus","https://github.com/prometheus/prometheus/blob/master/README.md","7770000000000104044","1577836800000000","1715177872966000"
"1062335","4060741400319983398","true","false","false","","Skill","Burp","https://spectralops.io/blog/10-free-developer-tools-to-shift-left-security/","4060741400034603471","1577836800000000","1715177872966000"
"1061980","4060741400338461165","true","false","false","","Skill","Crownpeak","https://developer.crownpeak.com/overview.html","4060741400007197366","1577836800000000","1715177872966000"
"1062116","4060741400366057775","true","false","false","","Skill","Site Improve","https://siteimprove.com/en/company/about-us/","4060741400007197366","1577836800000000","1715177872966000"
"1061854","4060741400371809928","true","false","false","","Skill","Homeowners Insurance","https://www.investopedia.com/terms/h/homeowners-insurance.asp","7770000000000115940","1577836800000000","1715177872966000"
"1062544","7770000000000100789","true","false","false","","Competency","Java Testing Tools","","4060741400007923459","1601465072458000","1715177872966000"
"1063410","7770000000000108483","true","false","false","","Skill","Curiosity","","7770000000000110669","1586527207974000","1716558262406000"
"1062821","7770000000000109078","true","false","false","","Competency","AT/Automotive","","7770000000000112981","1586196555332000","1716033409546000"
"1062633","7770000000000113424","true","false","false","","Skill","Fluentd","https://www.fluentd.org/","7770000000000104044","1598875751264000","1715177872966000"
"1062476","7770000000000115444","true","false","false","","Skill","Python Web Distributed Systems and Architecture Patterns","","7770000000000116864","1613647724807000","1715177872966000"
"1062680","7770000000000115728","true","false","false","","Skill","Relation Extraction","","4060741400048279285","1616768160763000","1716033409546000"
"1062276","4060741400005076984","true","false","false","","Skill","OpenText Web Solutions","https://www.opentext.com/products-and-solutions","4060741400007197366","1577836800000000","1715177872966000"
"1062027","4060741400005980393","true","false","false","","Skill","WebBuilder.NET","","4060741400007197366","1577836800000000","1715177872966000"
"1062593","4060741400006106888","true","false","false","","Skill","xWiki","https://en.wikipedia.org/wiki/XWiki","4060741400007197366","1577836800000000","1715177872966000"
"1062125","4060741400007228893","true","false","false","","Skill","Zend Framework 2","https://pediaa.com/what-is-the-difference-between-zend-framework-1-and-2/","4060741400007197366","1577836800000000","1715177872966000"
"1062338","4060741400007930498","true","false","false","","Competency","SAP Industry Solutions","https://www.guru99.com/what-is-sap-definition-of-sap-erp-software.html","4060741400007923435","1577836800000000","1715177872966000"
"1062038","4060741400007930615","true","false","false","","Skill","SAP-IS: Higher Education Research","","4060741400007930498","1577836800000000","1715177872966000"
"1062294","4060741400007930678","true","false","false","","Skill","SAP-IS: Oil Gas","https://blogs.sap.com/2013/12/09/why-does-anyone-with-no-background-wants-to-learn-sap-s-is-oil-module/","4060741400007930498","1577836800000000","1715177872966000"
"1062319","4060741400009030154","true","false","false","","Skill","Sitefinity","https://www.progress.com/documentation/sitefinity-cms/112/development-create-and-manage-website-content","4060741400007197366","1577836800000000","1715177872966000"
"1062500","4060741400009322911","true","false","false","","Skill","KeystoneJS","https://bejamas.io/discovery/headless-cms/keystonejs/","4060741400007197366","1577836800000000","1715177872966000"
"1062748","4060741400036005697","true","false","false","","Skill","Websense E-Mail Gateway","https://www.cdw.com/product/websense-email-security-gateway-subscription-license-renewal-1-year-1/2396392","4060741400036005683","1577836800000000","1716033409546000"
"1062304","4060741400036061046","true","false","false","","Skill","Litium CMS","https://www.cmswire.com/d/lithium-technologies-o000928","4060741400007197366","1577836800000000","1715177872966000"
"1062227","4060741400037093607","true","false","false","","Skill","Visual Studio Code","https://en.wikipedia.org/wiki/Visual_Studio_Code","7770000000000101940","1577836800000000","1715177872966000"
"1062650","4060741400046316564","false","false","false","","Skill","Private pilot license","https://en.wikipedia.org/wiki/Private_pilot_licence","","1577836800000000","1716033409546000"
"1062254","4060741400048293878","true","false","false","","Skill","SAP-IS: Healthcare","https://dynamoinfotech.com/healthcare/","4060741400007930498","1577836800000000","1715177872966000"
"1062977","4060741400307014644","true","false","false","","Skill","Business Asset Management","","7770000000000146494","1577836800000000","1716033409546000"
"1062788","4060741400307014700","true","false","false","","Skill","Guest Relationship Management","","7770000000000146497","1577836800000000","1716033409546000"
"1062984","4060741400307014782","true","false","false","","Skill","House Keeping","","7770000000000146494","1577836800000000","1716033409546000"
"1062315","4060741400311225990","true","false","false","","Skill","SAP IT Infrastructure Monitoring","https://help.sap.com/docs/SAP_Solution_Manager/4a7909d9bb1e416db212f801d4f553c9/ad23c03350fe4c37a120dcd2762b6ac6.html?locale=en-US","4060741400311225989","1577836800000000","1715177872966000"
"1062556","4060741400311225991","true","false","false","","Skill","IT Service Incident Management","https://soflab.pl/en/itsm-en/itsm-it-service-management-compliant-with-itil-best-practices-using-jira-from-atlassian-2/","4060741400311225947","1577836800000000","1715177872966000"
"1062486","4060741400327177229","true","false","false","","Skill","Database Structure","","4060741400327177200","1577836800000000","1715177872966000"
"1063592","4060741400335622031","true","false","false","","Competency","Concurrency","","7770000000000111503","1577836800000000","1716558262406000"
"1063203","4060741400382970917","true","false","false","","Skill","Jenkins Shared Libraries","https://www.cloudbees.com/blog/getting-started-with-shared-libraries-in-jenkins","4060741400006291116","1577836800000000","1716033409546000"
"1062104","4060741400394117750","true","false","false","","Skill","SWAMP","https://continuousassurance.org/about-us/faqs/","4060741400034603471","1597316031042000","1715177872966000"
"1062896","4060741400400623450","false","false","false","","Skill","Aviation Operations & Infrastructure","","","1597316031042000","1716033409546000"
"1063373","4060741400401007600","true","false","false","","Skill","Spring Data","https://www.infoq.com/articles/spring-data-intro/","7770000000000109948","1597316031042000","1716558262406000"
"1062533","4060741400411128329","true","false","false","","Skill","VMware Tanzu","https://www.altaro.com/vmware/vmware-tanzu/","4060741400007197376","1602859587201000","1715177872966000"
"1063644","4060741400420123183","true","false","false","","Skill","FHIR Medical Resource Specifications","https://www.sciencedirect.com/science/article/pii/S1532046419301066","7770000000000116844","1610718978646000","1717159854207000"
"1063501","7770000000000101014","true","false","false","","Competency","Remote Safely","https://solutionshub.epam.com/solution/remote-red-room","7770000000000114575","1602194242383000","1716558262406000"
"1063300","7770000000000101478","true","false","false","","Skill","Play Framework","https://en.wikipedia.org/wiki/Play_Framework","7770000000000103400","1577836800000000","1716558262406000"
"1061963","7770000000000101875","true","false","false","","Skill","OpenTelemetry","https://opentelemetry.io/","7770000000000104044","1598875909843000","1715177872966000"
"1063840","7770000000000103699","true","false","false","","Skill","Self-awareness","https://www.understood.org/en/articles/the-importance-of-self-awareness","7770000000000105293","1586495760988000","1717159854207000"
"1062162","7770000000000106940","true","false","false","","Skill","OpenMetrics","https://www.netdata.cloud/blog/release-1-24/","7770000000000104044","1598875319151000","1715177872966000"
"1062183","7770000000000107419","true","false","false","","Skill","SAP Retail Master Data","https://wiki.scn.sap.com/wiki/display/Retail/IS+Retail+Master+Data","7770000000000108876","1577836800000000","1715177872966000"
"1063942","7770000000000108749","true","false","false","","Skill","Organizational Savviness","","7770000000000104837","1586754286740000","1717159854207000"
"1062594","7770000000000112691","true","false","false","","Skill","SAP Retail Purchasing","https://help.sap.com/doc/90a8c7536e8e2a4be10000000a174cb4/3.6/en-US/frameset.htm","7770000000000108876","1577836800000000","1715177872966000"
"1062481","7770000000000115439","true","false","false","","Skill","Python Web Development","","7770000000000116864","1613647286482000","1715177872966000"
"1062469","7770000000000115575","true","false","false","","Competency","CNCF Container Runtime","https://containerjournal.com/features/4-container-runtime-projects-from-cncf/","7770000000000104044","1615562465779000","1715177872966000"
