"_offset","id","is_active","is_primary","is_key","is_key_reason","type","name","url","parent_id","_created_micros","_updated_micros"
"1060401","1123","true","false","false","","Skill","WiX Toolset","https://wixtoolset.org/","4060741400007197396","1577836800000000","1713534835986000"
"1048178","1293","false","false","false","","Skill","DTP","","","1602859587201000","1713534835986000"
"1048795","1320","false","true","false","","Competency","Consulting","","","1602859587201000","1713534835986000"
"1047758","1370","false","false","false","","Skill","Financial Services","","","1602859587201000","1713534835986000"
"1048974","1403","false","false","false","","Skill","Backup","","","1602859587201000","1713534835986000"
"1061226","1415","true","false","false","","Competency","Governance, Risk and Compliance","","7770000000000129687","1577836800000000","1713534835986000"
"1046262","1419","false","false","false","","Skill","Web Content Management (WCM)","","","1602859587201000","1713534835986000"
"1048384","1427","false","false","false","","Skill","Desktop Publishing","","","1602859587201000","1713534835986000"
"1056512","1434","true","false","false","","Skill","Office Document Management","","7770000000000146494","1577836800000000","1713534835986000"
"1047902","1440","false","false","false","","Skill","Enterprise Application Integration (EAI)","","","1602859587201000","1713534835986000"
"1047895","1441","false","false","false","","Skill","Enterprise Information Integration","","","1602859587201000","1713534835986000"
"1047466","1458","false","false","false","","Skill","Math","","","1602859587201000","1713534835986000"
"1047199","1475","false","false","false","","Skill","Production Control","","","1602859587201000","1713534835986000"
"1046685","1480","false","false","false","","Skill","Sales Force Automation","","","1602859587201000","1713534835986000"
"1046584","1481","false","false","false","","Skill","Science","","","1602859587201000","1713534835986000"
"1047823","1500","false","false","false","","Skill","EPAM Proprietary Solutions","","","1602859587201000","1713534835986000"
"1047879","1504","false","false","false","","Skill","EPAM Insure Suite: EPAM Individual Sales CRM","","","1602859587201000","1713534835986000"
"1047866","1517","false","false","false","","Skill","EPAM Process Asset Library","","","1602859587201000","1713534835986000"
"1047815","1520","false","false","false","","Skill","EPAM Utilization and Project Staffing Analyzer","","","1602859587201000","1713534835986000"
"1057224","1530","true","false","false","","Skill","DELCAM PowerMILL","https://www.tutorialspoint.com/delcam_powermill_cad_cam_cnc_programming/index.asp","4060741400007197500","1577836800000000","1713534835986000"
"1047165","1546","false","false","false","","Skill","Prototyping Services","","","1602859587201000","1713534835986000"
"1047027","1547","false","false","false","","Skill","R&D Services","","","1602859587201000","1713534835986000"
"1047599","1560","false","false","false","","Skill","Installation guides","","","1602859587201000","1713534835986000"
