"_offset","id","is_active","is_primary","is_key","is_key_reason","type","name","url","parent_id","_created_micros","_updated_micros"
"1017129","4060741400375252909","true","false","false","","Skill","Kotlin Coroutines","https://kotlinlang.org/docs/coroutines-guide.html","7770000000000115304","1577836800000000","1711102345450000"
"1015670","7770000000000100674","true","false","false","","Competency","Salesforce Government Cloud","https://etp.ca.gov/wp-content/uploads/sites/70/2019/10/salesforce-security-white-paper-for-salesforce-government-cloud.pdf","4060741400037618050","1600765619230000","1709820183741000"
"1015688","7770000000000100683","true","false","false","","Skill","Salesforce Classic","https://www.peeklogic.com/article/migrate-to-salesforce-lightning/","4060741400037618050","1600765940637000","1709820183741000"
"1015692","7770000000000100684","true","false","true","","Skill","Lightning Experience","https://www.tutorialkart.com/salesforce/what-is-salesforce-lightning-experience/","4060741400037618050","1600765951735000","1709820183741000"
"1015681","7770000000000100678","true","false","false","","Skill","Salesforce Non-profit Cloud","https://trailhead.salesforce.com/en/content/learn/modules/nonprofit-cloud-basics/learn-about-salesforceorg-nonprofit-cloud","4060741400037618050","1600765739739000","1709820183741000"
"1015689","7770000000000100679","true","false","false","","Skill","Salesforce Heroku","https://www.heroku.com","4060741400037618050","1600765803228000","1709820183741000"
"1015711","7770000000000103924","true","false","false","","Skill","Trust building","https://dictionary.cambridge.org/dictionary/english/trust-building","7770000000000102076","1586768698008000","1709820183741000"
"1016017","7770000000000110051","true","false","false","","Competency","Conflict management","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwisgfvjwOP3AhVkwosKHcY_CK4QFnoECAQQAw&url=https%3A%2F%2Fwww.peoplehum.com%2Fglossary%2Fconflict-management&usg=AOvVaw1AY_XCfK2r1tQhwLazlkPs","7770000000000108086","1577836800000000","1709820183741000"
"1016329","7770000000000110416","true","false","false","","Competency","Game Engines","https://www.easytechjunkie.com/what-is-a-3d-engine.htm","7770000000000287804","1598533734828000","1710153334451000"
"1015942","7770000000000133835","true","false","false","","Skill","Salesforce Billing","https://www.salesforce.com/products/sales-cloud/tools/revenue-cloud/","4060741400037618050","1630312622229000","1709820183741000"
"1016052","7770000000000285176","true","false","false","","Competency","ESG and Sustainability Program","","7770000000000113061","1658840130722000","1709820183741000"
"1016850","7770000000002743666","true","false","false","","Skill","SmartBear","","4060741400035149816","1711013848879000","1711102345450000"
"1016105","4060741400329651054","true","false","false","","Skill","Pardot","https://www.pardot.com","4060741400037618050","1577836800000000","1709820183741000"
"1015773","7770000000000103738","true","false","false","","Skill","Zest","","7770000000000110669","1586527304974000","1709820183741000"
"1015951","7770000000000135904","true","false","false","","Skill","DocuSign eSignature","https://www.docusign.in/","7770000000000287806","1631016144125000","1709820183741000"
"1016946","7770000000000150815","true","false","false","","Competency","Core IT Services Operations","","7770000000000150811","1635837487820000","1711102345450000"
"1015659","4060741400008953833","true","false","true","","Skill","Salesforce Commerce","https://docmation.com/salesforce-b2b-commerce-vs-magento-commerce/","7770000000000106024","1577836800000000","1709820183741000"
"1015967","7770000000000105543","true","false","false","","Skill","Active listening","https://en.wikipedia.org/wiki/Active_listening","7770000000000102076","1594367114427000","1709820183741000"
"1015965","7770000000000144386","true","false","false","","Skill","Salesforce Datorama","https://datorama.com/","4060741400037618050","1633966807222000","1709820183741000"
"1016895","7770000000000488856","true","true","true","","Competency","Datacenter & Private Cloud","","7770000000000150811","1664443764232000","1711102345450000"
"1016180","7770000000001526574","true","false","false","","Skill","Industries Order Management and Orchestration","https://vlocity-university.litmos.com/home/LearningPath/76739?r=False&ts=638066437636981256","4060741400037618050","1671611486234000","1709820183741000"
"1016059","7770000000002664336","true","false","false","","Skill","Salesforce Media Cloud","https://www.salesforce.com/products/media-cloud/overview/","4060741400037618050","1694432702718000","1709820183741000"
"1015770","7770000000002740646","true","true","true","","Competency","Diversity, Equity and Inclusion Programs","","7770000000000299067","1709810643417000","1709820183741000"
"1016536","7770000000002742661","true","false","false","","Skill","ACCELQ","","7770000000002742659","1710336346620000","1710507394574000"
"1016011","4060741400329651106","true","false","false","","Competency","Salesforce Commerce Cloud","https://www.salesforce.com/eu/products/commerce-cloud/overview/","4060741400037618050","1577836800000000","1709820183741000"
"1015707","4060741400375569002","true","false","false","","Skill","Einstein","https://www.ergonized.com/salesforce-einstein/","4060741400037618050","1577836800000000","1709820183741000"
"1015678","7770000000000100676","true","false","false","","Skill","Salesforce Philanthropy Cloud","https://www.cloudanalogy.ca/salesforce-philanthropy-cloud-services/","4060741400037618050","1600765688275000","1709820183741000"
"1015679","7770000000000100677","true","false","false","","Skill","Salesforce Manufacturing Cloud","https://digicloudsolns.com/digital-transformation-in-manufacturing-industry-with-salesforce-crm/","4060741400037618050","1600765718418000","1709820183741000"
"1015891","7770000000000117376","true","false","false","","Skill","Salesforce Shied","https://help.salesforce.com/articleView?id=sf.salesforce_shield.htm&type=5","4060741400037618050","1624967293007000","1709820183741000"
"1016073","7770000000002664335","true","false","false","","Skill","Salesforce Energy & Utilities Cloud","https://www.salesforce.com/products/energy-utilities-cloud/overview/","4060741400037618050","1694432645129000","1709820183741000"
"1016083","4060741400329651109","true","false","false","","Competency","Salesforce Health Cloud","https://forcivity.com/salesforce-health-cloud-a-complete-guide/","4060741400037618050","1577836800000000","1709820183741000"
"1015714","7770000000000112546","true","false","false","","Skill","Diplomacy","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjl1rrYweP3AhXxsIsKHbR6DZgQFnoECEMQAQ&url=https%3A%2F%2Fwww.csu.edu%2Fhumanresources%2Fempdev%2Fdocuments%2FDiplomacy.pdf&usg=AOvVaw3t66sn4eyQ_rptBpkUDxVX","7770000000000103919","1588950032484000","1709820183741000"
"1015974","7770000000000147189","true","false","false","","Skill","Salesforce Education Cloud","https://www.salesforce.org/highered/","4060741400037618050","1634589060122000","1709820183741000"
"1016100","7770000000000299067","true","false","false","","Competency","ESG Social","","7770000000000285176","1662646713562000","1709820183741000"
"1016900","7770000000000483228","true","true","true","","Competency","System Administration","","7770000000000150811","1663850617197000","1711102345450000"
"1016162","7770000000000551088","true","false","false","","Competency","Salesforce Field Service Cloud","https://www.salesforce.com/products/service-cloud/field-service/","4060741400037618050","1666801158543000","1709820183741000"
