"_offset","id","candidate_type","candidate_id","status","interviewer_id","location","logged","media_available","run_type","type","media_status","invite_answer_status","_created_micros","_updated_micros"
"48545","2383745886218897748244778320368747770384496","Applicant","4319659147300019161321539120578672269126","REQUESTED","5923961773694438723496195394684208359100","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1723812240000000","1724204838000100"
"48546","1792805507273335210540167988095890168245","Applicant","7464938329992548628924163805891051697","COMPLETED","2094816343973443161166061424397521045963287","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1715681280000000","1724205646000500"
"48547","4291639927156165901232845905661790969807","Applicant","748834240715734780464785913596730293888413546","CANCELLED","171571910561393863131415146961609427300514","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1715678640000000","1724205646000600"
"48548","2655534226109097142402285917499870922179947","Applicant","8631084020061599792366440132242916608568326","CANCELLED","715992861739222915026761492106549992","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1715956020000000","1724205673000600"
"48549","4601063935110064808447521297427241291","Applicant","0766235401670364154551780149341660411959","CANCELLED","392052402992105594769114935330352717673","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1715379780000000","1724205765000600"
"48550","947583874052370656014113864488790598591565708","Applicant","0766235401670364154551780149341660411959","CANCELLED","602215777301389929376388035985210453465867469","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","DECLINED","1715007360000000","1724205765000600"
"48551","85981730177265845844619755289123579079","Applicant","207943324996352535669004214790541892146","SCHEDULED","51253861989484519956296939435553780137581","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724052780000000","1724208979198200"
"48552","85663007994561029126666964458079191506","Applicant","41574886044987228965531102476007234046990","REQUESTED","083054434441030432899707865446482523416972474","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724144100000000","1724209042000100"
"48553","65828437480536627616384077820106996595","Applicant","293843814741673942777940776729197064","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724146740000000","1724209082000100"
"48554","4304126102384009963017385976257435681501209","Applicant","45168633962657320315029403543885083","COMPLETED","9799526357649803827989000009070087866225","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1715768580000000","1724209248000500"
"48555","84512056605950689824864273685174478785671","Applicant","8295425403875761596125661356344421489771","COMPLETED","570517235829768072337419819319376543469143","MS_TEAMS","false","true","ONLINE","Technical","DONE","ACCEPTED","1716357960000000","1724209274000500"
"48556","9034621736306984339183855090017934803700063220","Applicant","748834240715734780464785913596730293888413546","COMPLETED","171571910561393863131415146961609427300514","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1716378300000000","1724209302000500"
"48557","85981730177265845844619755289123579079","Applicant","207943324996352535669004214790541892146","IN_PROGRESS","51253861989484519956296939435553780137581","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724052780000000","1724209500000300"
"48558","65828437480536627616384077820106996595","Applicant","293843814741673942777940776729197064","REQUESTED","08695273580268426783819407042857812909567800","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724146740000000","1724209571000100"
"48559","77540235415976957273751228490555093579846353629","Applicant","17715294389901340103521459527065161","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724152740000000","1724209725000100"
"48560","234643968119930154345748208119272422","Applicant","62331784858631687504126298601851809138","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724154000000000","1724209928000100"
