"_offset","id","candidate_type","candidate_id","status","interviewer_id","location","logged","media_available","run_type","type","media_status","invite_answer_status","_created_micros","_updated_micros"
"51712","9223351574340050483262601582876217005561","Applicant","1572015491644292966995473342465116659337","CANCELLED","1499278493228784071074220319599472017388766893","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1715773860000000","1725235765000600"
"51713","494350413739027284515317760122336778693","Applicant","278878356350807794324694718413545528225673420","COMPLETED","3778506828141765403632948138926444940","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1716315360000000","1725235805000500"
"51714","066868980575075167557563075770501471","Applicant","340967268940573055779137935591742390050","COMPLETED","98188056248474986952388074404799845379995","MS_TEAMS","false","true","ONLINE","Technical","DONE","ACCEPTED","1717122600000000","1725235858000500"
"51715","563561066255602918005771565414953154828662","Applicant","69564468979595333792006599962644830371598339","CANCELLED","7630361757608169895641905499586622316931","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1717395360000000","1725236117000600"
"51716","001795701595858607149532527612734546745","Applicant","3110224706053722870211465578601823037988261303","CANCELLED","6824596763146689219241953507729601305","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1716882000000000","1725236243000600"
"51717","880821445812695180193561564267488428733367","Applicant","1433004026592104622198283588155207264287557822","COMPLETED","06890583323852278753584690766733131","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1713792060000000","1725236295000500"
"51718","7947023487043963335100011893058168564806330","Applicant","0463014070328811712704014257745971229","CANCELLED","083054434441030432899707865446482523416972474","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","DECLINED","1714491060000000","1725236356000600"
"51719","624264939638840389931848045052242858143","Applicant","0463014070328811712704014257745971229","CANCELLED","21788659955405457900271033183785889377342","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1715101620000000","1725236358000600"
"51720","6240463436446134131067561562305552225","Applicant","115214882815048343831982254716204824","COMPLETED","2420095577108612846435059046239655135","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1717400520000000","1725236569000500"
"51721","681106877881604526138005792168135406375634097","Applicant","6394549523258790137611735171534424712995196123","PENDING_FEEDBACK","549827379639714662501717533793365995","INTERVIEW_PLATFORM","false","true","ONLINE","Project","DONE","","1716893580000000","1725236570000400"
"51722","4945754772584249770093541056094311481744","Applicant","9110342153466382258298752878098074248","COMPLETED","97251926539747230747655549096712686748736278","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1707336900000000","1725236591000500"
"51723","96377494482421977203236287301545383","Applicant","43784850108588128728421269148284787","COMPLETED","40174235882307927183872450755118424593","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1715956140000000","1725236784000500"
"51724","66141375261737392510914633326099204059556","Applicant","404329330301655302974467400272874298980942","COMPLETED","6581757706206063794417389481084562218272","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1717408860000000","1725236803000500"
"51725","190029368208598486953636936282792049536","Applicant","74370552804294891955480950727124210339","COMPLETED","80987397317871534344088313880287601345915563","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1716553500000000","1725236829000500"
"51726","1823979061667750269448631582252428827878976","Applicant","5636735005558810066278352543415119258221878","COMPLETED","22071543818334035663865236458704809","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1717431240000000","1725236902000500"
"51727","17738416524491843101838896423038377933624","Applicant","5636735005558810066278352543415119258221878","CANCELLED","22071543818334035663865236458704809","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1716982980000000","1725236904000600"
"51728","44147733176957927699507902443547071906787914","Applicant","0699064819554001333853607841729540143762","COMPLETED","20814576926998791183333774849862919729020947","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1716321300000000","1725236935000500"
"51729","3080807375814026864646397181075737144","Applicant","98159974291368687644308590369838314594","CANCELLED","538290771278827292487012150385740513435","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1712237700000000","1725236967000600"
"51730","424461807987960472342929846698934109","Applicant","35487123162207667919851406040098616","COMPLETED","677521385809274473318863241972831550","MS_TEAMS","false","true","ONLINE","Technical","DONE","ACCEPTED","1714046580000000","1725238962000500"
"51731","666566781617109446486356547959166058","Applicant","264298092173237944319875406288604840","COMPLETED","2923105830816597355555091106218984725493","MS_TEAMS","false","true","ONLINE","Technical","DONE","ACCEPTED","1716543600000000","1725239027000500"
"51732","711656500662391544430563564458546570289","Applicant","182834561619181257076750876930176706274","COMPLETED","570517235829768072337419819319376543469143","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1717050540000000","1725239119000500"
"51733","11599551040470743229807932670798","Applicant","8960463371905871145266586259145144510108334408621","COMPLETED","7025698225221818047069283461750474545320","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1716973020000000","1725239154000500"
"51734","21157839508810913945975642731648965","Applicant","115214882815048343831982254716204824","CANCELLED","91125847651412335746739706184440124267","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1716292260000000","1725239514000600"
"51735","66480260058852293979619612727955342369","Applicant","54582315193991747390280914710793158427771428","CANCELLED","560047683931928713165684426126115831841935","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","DECLINED","1712748300000000","1725239517000600"
"51736","80863392297158813021123610849704205345948","Applicant","3198889229599921533123648200717569828859","COMPLETED","295802561521158121975428130791083979014","INTERVIEW_PLATFORM","false","true","ONLINE","Project","DONE","ACCEPTED","1717415460000000","1725239538000500"
"51737","54121913452776617712364530106602425653","Applicant","3198889229599921533123648200717569828859","COMPLETED","115941942257980990031008894189769406290","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1714051980000000","1725239539000500"
"51738","850133396697228406419297701796643706","Applicant","3198889229599921533123648200717569828859","COMPLETED","31253352314985082513503067482644045","INTERVIEW_PLATFORM","false","true","ONLINE","Project","DONE","ACCEPTED","1715350680000000","1725239541000500"
"51739","246615762211343079769890557499202484953191801","Applicant","3198889229599921533123648200717569828859","COMPLETED","3380829026337781505528278673495946113833","INTERVIEW_PLATFORM","false","false","ONLINE","Project","NO_MEDIA","ACCEPTED","1716556380000000","1725239542000500"
"51740","115092757969358898015985078816407695828301","Applicant","04603884709712753447903264409481633815711385","COMPLETED","32595817650739573675611586682863768774392730","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","","1717168860000000","1725239649000500"
"51741","6294929460069232754056101301568556639371847","Applicant","39871683339427802643377016345739554784131","COMPLETED","951922850978488456256187570196425267","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1716392760000000","1725239691000500"
"51742","695280202251580283380873981729409436618","Applicant","23129885915070035838233621212893178634","SCHEDULED","66086674494053651996641803570063909272","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724730300000000","1725240324494200"
"51743","2767715416869480694309458105165127029134","Applicant","54582315193991747390280914710793158427771428","COMPLETED","221922201237820327415461331682810162366","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1711550820000000","1725242489000500"
"51744","4273642076191350809708241489433550666579","Applicant","54822371585157434976085383906125414","COMPLETED","56315494007555733568460340430174197350984","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1709649600000000","1725242491000500"
"51745","0878551226479912608138482483174586","Applicant","9840954770613825242779340980457273070456396420","COMPLETED","91125847651412335746739706184440124267","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1712568840000000","1725242491000500"
"51746","79157540644288015097615636932003518212","Applicant","4647788496851723842764598779374440893783803","CANCELLED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1717382580000000","1725242620000600"
"51747","897176199606586578288616771891982616841911","Applicant","214282096903306772152846768017890317847528","COMPLETED","46200154701931979349003310763284760490","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1716974760000000","1725242761000500"
"51748","2280519169276633460117491246776167818551515237","Applicant","92312214326272203863909887580115578285922","COMPLETED","8121969683494322412332420359500027260","INTERVIEW_PLATFORM","false","true","ONLINE","Project","DONE","","1717161600000000","1725242770000500"
"51749","942003956953784448433592301837802672383","Applicant","3902863126058826099453233880721204","COMPLETED","752169553298642464066237055704167697011","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1716986640000000","1725242818000500"
"51750","21704136638073859786656213719085","Applicant","1572015491644292966995473342465116659337","CANCELLED","33706197131620741572574472726195905694371","INTERVIEW_PLATFORM","false","false","ONLINE","Project","NO_MEDIA","","1716995160000000","1725242820000600"
"51751","5808191188650044579546018537842827299382","Applicant","193233077426581912352902256320651481845729185","COMPLETED","93830976579564786301442951033848349566908768418","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1716893460000000","1725242841000500"
"51752","9212589822157225098574079512686673031993","Applicant","98159974291368687644308590369838314594","COMPLETED","96495769171069918016378678256215334","INTERVIEW_PLATFORM","false","true","ONLINE","Project","DONE","ACCEPTED","1715029920000000","1725242873000500"
"51753","08247159425600405708817930672616750683372","Applicant","46127926197866668321158612220677874022079929","COMPLETED","9380053181553205309113607623721730600912731","EPAM_OFFICE","true","false","OFFLINE","Technical","NO_MEDIA","","1717438440000000","1725242888000500"
"51754","8860596147997983645100763301486854901611707","Applicant","46127926197866668321158612220677874022079929","COMPLETED","8803986240047364821369592650009728","EPAM_OFFICE","true","false","OFFLINE","Technical","NO_MEDIA","","1717432140000000","1725242889000500"
"51755","124880520045111270154606915503509892806418644","Applicant","6890071298640445635953651327677105472483","CANCELLED","42112769222317147164397167113016269559196","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_NOT_ACCEPTED","ACCEPTED","1713532560000000","1725246171000600"
"51756","7370500844486207250903413003656804553522","Applicant","1173690334993159554039859380120255828","COMPLETED","071813529656256388742755723063031661114","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1717394940000000","1725246182000500"
"51757","8880806582587384542621613840728705392384954","Applicant","9110342153466382258298752878098074248","COMPLETED","93534153272682213220771563403003463553428722","INTERVIEW_PLATFORM","false","true","ONLINE","Project","DONE","ACCEPTED","1708024440000000","1725246200000500"
"51758","695280202251580283380873981729409436618","Applicant","23129885915070035838233621212893178634","IN_PROGRESS","66086674494053651996641803570063909272","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724730300000000","1725247435000300"
"51759","695280202251580283380873981729409436618","Applicant","23129885915070035838233621212893178634","PENDING_FEEDBACK","66086674494053651996641803570063909272","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724730300000000","1725247801000400"
"51760","695280202251580283380873981729409436618","Applicant","23129885915070035838233621212893178634","PENDING_FEEDBACK","66086674494053651996641803570063909272","MS_TEAMS","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1724730300000000","1725247802000400"
"51761","695280202251580283380873981729409436618","Applicant","23129885915070035838233621212893178634","PENDING_FEEDBACK","66086674494053651996641803570063909272","MS_TEAMS","false","false","ONLINE","Technical","PROCESSING","ACCEPTED","1724730300000000","1725248123000400"
"51762","5404924743518337174584883353892506808386015","Applicant","788785284264103525734984216837636417629233","COMPLETED","0873084340558205653233792500727268119242659","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1715268300000000","1725249631000500"
"51763","37450375972009150803158683688186342499531","Applicant","6890071298640445635953651327677105472483","COMPLETED","42112769222317147164397167113016269559196","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1715345580000000","1725249632000500"
"51764","3364622156139913514607040585450213","Applicant","9540437829341403924783309872097046465603519","COMPLETED","65691524855642353515672356939824511406276366","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1715681520000000","1725249644000500"
"51765","56465218849406889086305038291120324263270","Applicant","392261246634356016473298300742243645348","COMPLETED","36975416526284954698948475378319865531","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1717396980000000","1725253299000500"
"51766","7144484887776330186543357962178658720974","Applicant","392261246634356016473298300742243645348","COMPLETED","6703220698693698062245120038323174754472","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1711091700000000","1725253300000500"
"51767","75997924075655888466578558087500583054","Applicant","103787830211160693822310037627459329393","DRAFT","","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1725256020000000","1725256059000100"
"51768","258367683976849903701679194323354227680284","Applicant","0833464990007709658733930912751451501515542","REQUESTED","","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1724909280000000","1725257130000100"
"51769","258367683976849903701679194323354227680284","Applicant","0833464990007709658733930912751451501515542","SCHEDULED","190617032595067941021405668794946043","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1724909280000000","1725257281000200"
"51770","75997924075655888466578558087500583054","Applicant","103787830211160693822310037627459329393","REQUESTED","","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1725256020000000","1725257392000100"
"51771","90432820140308456973468210631636508179","Applicant","319832007716022956879922741681442545474904785951","SCHEDULED","16481024753215113684230765124510999742863","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724982180000000","1725259642760200"
"51772","90432820140308456973468210631636508179","Applicant","319832007716022956879922741681442545474904785951","IN_PROGRESS","16481024753215113684230765124510999742863","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724982180000000","1725260705000300"
"51773","75997924075655888466578558087500583054","Applicant","103787830211160693822310037627459329393","SCHEDULED","987438934756317847038897206292820003022336252","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1725256020000000","1725261149000200"
"51774","695280202251580283380873981729409436618","Applicant","23129885915070035838233621212893178634","PENDING_FEEDBACK","66086674494053651996641803570063909272","MS_TEAMS","false","true","ONLINE","Technical","DONE","ACCEPTED","1724730300000000","1725261855000400"
"51775","529241535920507227706694078284327283695","Applicant","203208073099108568351414553857709990716920358","DRAFT","545777747008677213604349981759755346747535","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725262020000000","1725262044000100"
"51776","52142496693381669741399532485830561847170109","Applicant","79847855780854716789302673312203111846","SCHEDULED","28741013700856023298631046671342820382913","MS_TEAMS","false","false","ONLINE","Project","NO_MEDIA","","1725261960000000","1725262222000200"
"51777","4948836695434570088465862665065120729714","Applicant","658052383223847666718119843192169183533","DRAFT","202510233950585529840632384930539","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725262320000000","1725262366000100"
"51778","4948836695434570088465862665065120729714","Applicant","658052383223847666718119843192169183533","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725262320000000","1725262600000100"
"51779","1112709967667552658823501979949339736641","Applicant","7250899713923063047642308986260068379362166","CANCELLED","91125847651412335746739706184440124267","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1725004200000000","1725262707382600"
"51780","65576020639375157399679609176964671662","Applicant","08559462147518694755188830848809136153740340","COMPLETED","5709742869150530702466222736254714820951","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","","1724151420000000","1725263433000500"
"51781","4975101101315000601703116547665783","Applicant","175557507000297446364422999714573965","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725263460000000","1725263503000100"
"51782","369673855373091153033435238937455742962568","Applicant","70035508741816893917341367470747585213227","PENDING_FEEDBACK","579376016766913031033398676597490609704243389","MS_TEAMS","false","true","ONLINE","Technical","DONE","ACCEPTED","1724321040000000","1725263772000400"
"51783","3933004889312937402637961759280112754","Applicant","27554014952848164203983555446852410539202944","SCHEDULED","4551635218123973742137543625460582522","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724860560000000","1725263803555200"
"51784","26788320764695571827015430273778994349442983","Applicant","44119483267228358801701137958877913030","SCHEDULED","3567896785403285655472292501894703978","INTERVIEW_PLATFORM","false","false","ONLINE","Project","NO_MEDIA","ACCEPTED","1724940480000000","1725263948262200"
"51785","3980358657449079621624040900370762140213064","Applicant","11285418814475261203230870485360482817318","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725264000000000","1725264012000100"
"51786","3933004889312937402637961759280112754","Applicant","27554014952848164203983555446852410539202944","IN_PROGRESS","4551635218123973742137543625460582522","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724860560000000","1725264034151300"
"51787","90432820140308456973468210631636508179","Applicant","319832007716022956879922741681442545474904785951","PENDING_FEEDBACK","16481024753215113684230765124510999742863","MS_TEAMS","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1724982180000000","1725264300000400"
"51788","26788320764695571827015430273778994349442983","Applicant","44119483267228358801701137958877913030","IN_PROGRESS","3567896785403285655472292501894703978","INTERVIEW_PLATFORM","false","false","ONLINE","Project","NO_MEDIA","ACCEPTED","1724940480000000","1725264515482300"
"51789","9387038402086104823543648879740093521464","Applicant","19410810649227931216298104584650490","SCHEDULED","21788659955405457900271033183785889377342","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724231700000000","1725264660000200"
"51790","4975101101315000601703116547665783","Applicant","175557507000297446364422999714573965","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725263460000000","1725264810000100"
"51791","4444554615365681624602172330826870102","Applicant","865822690574435498689264718351581051","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725264840000000","1725264878000100"
"51792","2394587924623329249678519643210453657361611","Applicant","16881176507742166183841931782917776","SCHEDULED","56351813579158818617921337434634256","INTERVIEW_PLATFORM","false","false","ONLINE","Project","NO_MEDIA","","1725023880000000","1725265118000200"
"51793","2394587924623329249678519643210453657361611","Applicant","16881176507742166183841931782917776","SCHEDULED","56351813579158818617921337434634256","INTERVIEW_PLATFORM","false","false","ONLINE","Project","NO_MEDIA","ACCEPTED","1725023880000000","1725265149000200"
"51794","31110344444431414664256255619569767663938","Applicant","0189129892498456589962845662228259","SCHEDULED","715176932723275183732328504340072827188346984","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724653860000000","1725265485000200"
"51795","809290780748555618719924427706405870646658","Applicant","291851028081601303076104061750991275239","REQUESTED","631137291151250361244114925047656609492096555","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724757600000000","1725265552000100"
"51796","87468217941709612267153041606612792531431","Applicant","115971940373971224860210340476272495","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725265620000000","1725265632000100"
"51797","87468217941709612267153041606612792531431","Applicant","115971940373971224860210340476272495","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725265620000000","1725265633000100"
"51798","87468217941709612267153041606612792531431","Applicant","115971940373971224860210340476272495","SCHEDULED","7440106431650085347248284686813157912237698","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725265620000000","1725265685000200"
"51799","37815115145222662233943120494098530585272707","Applicant","855434120036428330015572187970213471679580","SCHEDULED","036300247523209242879675199932992471980","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724827080000000","1725265768486200"
"51800","37815115145222662233943120494098530585272707","Applicant","855434120036428330015572187970213471679580","IN_PROGRESS","036300247523209242879675199932992471980","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724827080000000","1725266059730300"
"51801","90432820140308456973468210631636508179","Applicant","319832007716022956879922741681442545474904785951","PENDING_FEEDBACK","16481024753215113684230765124510999742863","MS_TEAMS","false","false","ONLINE","Technical","PROCESSING","ACCEPTED","1724982180000000","1725266117000400"
"51802","40029091477889671616021352866789702237288","Applicant","70580867098859018251197201604006399727","DRAFT","2923105830816597355555091106218984725493","EPAM_OFFICE","false","false","OFFLINE","Technical","NO_MEDIA","","1725266160000000","1725266173000100"
"51803","652933361068548819654731375813073645139","Applicant","243781241311500570192156816833533558","SCHEDULED","003366261893916929129979872899063634100","MS_TEAMS","false","false","ONLINE","Project","NO_MEDIA","","1725265980000000","1725266242000200"
"51804","90432820140308456973468210631636508179","Applicant","319832007716022956879922741681442545474904785951","PENDING_FEEDBACK","16481024753215113684230765124510999742863","MS_TEAMS","false","true","ONLINE","Technical","DONE","ACCEPTED","1724982180000000","1725266417000400"
"51805","809290780748555618719924427706405870646658","Applicant","291851028081601303076104061750991275239","SCHEDULED","631137291151250361244114925047656609492096555","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724757600000000","1725266641000200"
"51806","1197819581305493516306890017832324963","Applicant","04678520300478584734718728805567277161","SCHEDULED","61917722812309403949850426530071733","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724763600000000","1725266715000200"
"51807","40029091477889671616021352866789702237288","Applicant","70580867098859018251197201604006399727","REQUESTED","2923105830816597355555091106218984725493","EPAM_OFFICE","false","false","OFFLINE","Technical","NO_MEDIA","","1725266160000000","1725267259000100"
"51808","130848335513981029656336611401445804226","Applicant","81613173918120059226706410203516942288","SCHEDULED","1399360102699999400439926224651077209094639327","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724848980000000","1725267337531200"
"51809","67628578090888453283317143906797312656412339","Applicant","631049017210406058294992975368776310","SCHEDULED","3161624329441947565590661943316405355279027","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1724337660000000","1725267391818200"
"51810","66154220862788224491448007574595153126492","Applicant","7250899713923063047642308986260068379362166","DRAFT","91125847651412335746739706184440124267","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725267480000000","1725267508000100"
"51811","66154220862788224491448007574595153126492","Applicant","7250899713923063047642308986260068379362166","REQUESTED","91125847651412335746739706184440124267","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725267480000000","1725267510000100"
"51812","671814370449275589590708941980903277234687","Applicant","13219976267743839456350691155446852696157","SCHEDULED","0466997321461455689001409105647955151245695","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724762700000000","1725267529757200"
"51813","5047390490284016341762703857666581999","Applicant","8460126680634366473164104108429789352","SCHEDULED","06581884107934466952941303083226646785379","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724860140000000","1725267586238200"
"51814","130848335513981029656336611401445804226","Applicant","81613173918120059226706410203516942288","IN_PROGRESS","1399360102699999400439926224651077209094639327","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724848980000000","1725267632899300"
"51815","3933004889312937402637961759280112754","Applicant","27554014952848164203983555446852410539202944","IN_PROGRESS","4551635218123973742137543625460582522","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1724860560000000","1725267644000300"
"51816","3933004889312937402637961759280112754","Applicant","27554014952848164203983555446852410539202944","PENDING_FEEDBACK","4551635218123973742137543625460582522","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1724860560000000","1725267647000400"
"51817","4444554615365681624602172330826870102","Applicant","865822690574435498689264718351581051","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725264840000000","1725267695000100"
"51818","201459830871442659564719737953411250","Applicant","33609182438210454661488355251635012012448164","SCHEDULED","908083016001170307988557122427418455046","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724657700000000","1725267700128200"
"51819","4444554615365681624602172330826870102","Applicant","865822690574435498689264718351581051","REQUESTED","574381057188285071489161054447534179","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1725264840000000","1725267775000100"
"51820","201459830871442659564719737953411250","Applicant","33609182438210454661488355251635012012448164","IN_PROGRESS","908083016001170307988557122427418455046","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1724657700000000","1725267992945300"
"51821","37815115145222662233943120494098530585272707","Applicant","855434120036428330015572187970213471679580","IN_PROGRESS","036300247523209242879675199932992471980","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1724827080000000","1725268470000300"
