"_offset","id","candidate_type","candidate_id","status","interviewer_id","location","logged","media_available","run_type","type","media_status","invite_answer_status","_created_micros","_updated_micros"
"10297","66969707387696414740418128365683189924","Applicant","70497031832276419216915385622721168737452","SCHEDULED","09272454092976299756996530266299674494444","INTERVIEW_PLATFORM","false","false","ONLINE","Project","NO_MEDIA","","1709275920000000","1709275981000200"
"10298","0930119804015208421197086402190361112535","Applicant","3359005039495837465592441606931286732319","REQUESTED","8875552182458520705634620026416432223698","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709119860000000","1709276280000100"
"10299","021840185688328163221145130999004236630839","Applicant","7254221457517678296029825219895598519","SCHEDULED","000530844708680113959809139309218295","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708962000000000","1709276351944200"
"10300","066068086013527198273162220037667095435596","Applicant","00568763171862717494647153195554441831288","PENDING_FEEDBACK","51253861989484519956296939435553780137581","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709022840000000","1709278203000400"
"10301","066068086013527198273162220037667095435596","Applicant","00568763171862717494647153195554441831288","PENDING_FEEDBACK","51253861989484519956296939435553780137581","MS_TEAMS","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1709022840000000","1709278204000400"
"10302","90991289354975701823146121554907231327","Applicant","24295015588534594610224804861526549245","PENDING_FEEDBACK","456801505650610834215046581546523042","MS_TEAMS","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1709024880000000","1709278210000400"
"10303","27304037247997071228879805898895155","Applicant","236699867254991936783974103398","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709278260000000","1709278263000100"
"10304","90991289354975701823146121554907231327","Applicant","24295015588534594610224804861526549245","COMPLETED","456801505650610834215046581546523042","MS_TEAMS","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1709024880000000","1709278280000500"
"10305","066068086013527198273162220037667095435596","Applicant","00568763171862717494647153195554441831288","PENDING_FEEDBACK","51253861989484519956296939435553780137581","MS_TEAMS","false","false","ONLINE","Technical","PROCESSING","ACCEPTED","1709022840000000","1709278530000400"
"10306","90991289354975701823146121554907231327","Applicant","24295015588534594610224804861526549245","COMPLETED","456801505650610834215046581546523042","MS_TEAMS","false","false","ONLINE","Technical","PROCESSING","ACCEPTED","1709024880000000","1709278565000500"
"10307","066068086013527198273162220037667095435596","Applicant","00568763171862717494647153195554441831288","PENDING_FEEDBACK","51253861989484519956296939435553780137581","MS_TEAMS","false","true","ONLINE","Technical","DONE","ACCEPTED","1709022840000000","1709278803000400"
"10308","37591812793892027505363535506056689223759384","Applicant","6186976257408535219086554260969447348943693","SCHEDULED","239298823223815643222510872028814281393","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1709279220000000","1709279280000200"
"10309","921398496594531574490442316006370045390730064","Applicant","2399720106644634749585551994116550263190126","SCHEDULED","50235440114839204311745369030625844812","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708695060000000","1709280029873200"
"10310","452277281639299150811269855710659121746","Applicant","8822011172902955394409130558675110642","SCHEDULED","0661142476069100684687841824494","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709202540000000","1709280086000200"
"10311","921398496594531574490442316006370045390730064","Applicant","2399720106644634749585551994116550263190126","IN_PROGRESS","50235440114839204311745369030625844812","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708695060000000","1709280300000300"
"10312","3450231704987185132844387863269169986","Applicant","794392801904552378034970153984484363722","SCHEDULED","8962659370333081016706622942346515622","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709141460000000","1709280721000200"
"10313","27304037247997071228879805898895155","Applicant","236699867254991936783974103398","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709278260000000","1709280761000100"
"10314","6331579875529302499024111115368772034968227","Applicant","509083858585519825447038102751365511903719","SCHEDULED","4751245180915491023308789919041458625059","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709110020000000","1709280876000200"
"10315","6331579875529302499024111115368772034968227","Applicant","509083858585519825447038102751365511903719","CANCELLED","4751245180915491023308789919041458625059","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709110020000000","1709281030000600"
"10316","8917161791803769614631064739631541549","Applicant","24152576736092522119310946547625338382592376","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709220300000000","1709281167000100"
"10317","021840185688328163221145130999004236630839","Applicant","7254221457517678296029825219895598519","IN_PROGRESS","000530844708680113959809139309218295","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708962000000000","1709281771841300"
"10318","021840185688328163221145130999004236630839","Applicant","7254221457517678296029825219895598519","IN_PROGRESS","000530844708680113959809139309218295","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1708962000000000","1709282260000300"
"10319","021840185688328163221145130999004236630839","Applicant","7254221457517678296029825219895598519","PENDING_FEEDBACK","000530844708680113959809139309218295","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1708962000000000","1709282260000400"
"10320","2527826452306146957705640948499685592725","Applicant","292674424341146779352140346687671762","SCHEDULED","0720971499127819435768595816539118690381","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1709202360000000","1709283014125200"
"10321","021840185688328163221145130999004236630839","Applicant","7254221457517678296029825219895598519","PENDING_FEEDBACK","000530844708680113959809139309218295","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1708962000000000","1709283302000400"
"10322","5685970686454159038878431433645867775358465","Applicant","2548029350544945494458038906125337519260028","SCHEDULED","328483239587749830272313245709973952773156383408","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709021640000000","1709283659622200"
"10323","2527826452306146957705640948499685592725","Applicant","292674424341146779352140346687671762","IN_PROGRESS","0720971499127819435768595816539118690381","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1709202360000000","1709283901000300"
"10324","42482672586028546097413297097070546608","Applicant","2353274782698921479001298494062763824717704","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709217840000000","1709284175000100"
"10325","42482672586028546097413297097070546608","Applicant","2353274782698921479001298494062763824717704","SCHEDULED","753263099841413910863034797882151834938135683","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709217840000000","1709284321000200"
"10326","27304037247997071228879805898895155","Applicant","236699867254991936783974103398","SCHEDULED","2923105830816597355555091106218984725493","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1709278260000000","1709284802000200"
"10327","223392837762641808167120992342024583","Applicant","61730456611934244198213035300894951637","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709284860000000","1709284890000100"
"10328","247917093257098556451230019233101732118","Applicant","2548029350544945494458038906125337519260028","DRAFT","328483239587749830272313245709973952773156383408","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709285040000000","1709285097000100"
"10329","921398496594531574490442316006370045390730064","Applicant","2399720106644634749585551994116550263190126","PENDING_FEEDBACK","50235440114839204311745369030625844812","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708695060000000","1709285404000400"
"10330","836802756646025815801536071821520863","Applicant","039302412472533433219596714867156346462674","SCHEDULED","88694625729232204069222066042682547256","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708959840000000","1709285413856200"
"10331","47702976138335097578062294748142453920","Applicant","45654609722752679262073916554534236085907","REQUESTED","624073844572150119113514462936705742886026","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709209020000000","1709285594000100"
"10332","247917093257098556451230019233101732118","Applicant","2548029350544945494458038906125337519260028","SCHEDULED","328483239587749830272313245709973952773156383408","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709285040000000","1709285642000200"
"10333","836802756646025815801536071821520863","Applicant","039302412472533433219596714867156346462674","IN_PROGRESS","88694625729232204069222066042682547256","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708959840000000","1709285700000300"
"10334","9039478853730821335015073378235801678","Applicant","729974065707700989271696276357889977484","SCHEDULED","532636183278122105173517467773359380","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709041920000000","1709286063000200"
"10335","08074797944729891368765568412872970380","Applicant","1534039640136579550520689086058313035","SCHEDULED","315934571125727973044062802834427723539189","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709043240000000","1709286805922200"
"10336","59461908436094311332570271271249548770130657707","Applicant","525555176872815215618250654378066624900418","SCHEDULED","85272276956667552065792267139862771734446935","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1708592520000000","1709287061000200"
"10337","08074797944729891368765568412872970380","Applicant","1534039640136579550520689086058313035","IN_PROGRESS","315934571125727973044062802834427723539189","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709043240000000","1709287141520300"
"10338","2527826452306146957705640948499685592725","Applicant","292674424341146779352140346687671762","PENDING_FEEDBACK","0720971499127819435768595816539118690381","MS_TEAMS","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","","1709202360000000","1709287207000400"
"10339","86805881528450719869339398894242339403681520066","Applicant","75733083315403060036356822762659121547092392","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709287860000000","1709287870000100"
"10340","86805881528450719869339398894242339403681520066","Applicant","75733083315403060036356822762659121547092392","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709287860000000","1709287897000100"
"10341","90726724999982496524125936394496251935159","Applicant","36615846650905040398158379856213776","SCHEDULED","315934571125727973044062802834427723539189","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709206140000000","1709287986000200"
"10342","2527826452306146957705640948499685592725","Applicant","292674424341146779352140346687671762","PENDING_FEEDBACK","0720971499127819435768595816539118690381","MS_TEAMS","false","false","ONLINE","Technical","PROCESSING","","1709202360000000","1709288436000400"
"10343","3450231704987185132844387863269169986","Applicant","794392801904552378034970153984484363722","SCHEDULED","8962659370333081016706622942346515622","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709141460000000","1709288955089200"
"10344","2527826452306146957705640948499685592725","Applicant","292674424341146779352140346687671762","COMPLETED","0720971499127819435768595816539118690381","MS_TEAMS","false","false","ONLINE","Technical","PROCESSING","","1709202360000000","1709288966000500"
"10345","079163322566138430669772451298840843832955601","Applicant","7079049379075693441526715556736421","SCHEDULED","7131945108014840260133652519198525602400531","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709044500000000","1709289844000200"
"10346","0063931678589878441399312977867271150924","Applicant","225610291018396458137737154891620516683890844","IN_PROGRESS","9867636447479729545873587096015946852","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1708612980000000","1709290643000300"
"10347","0063931678589878441399312977867271150924","Applicant","225610291018396458137737154891620516683890844","SCHEDULED","9867636447479729545873587096015946852","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1708612980000000","1709290643262200"
"10348","5240154078193688661577771589405267482504","Applicant","8274692956464229188663280352595894","SCHEDULED","6929580237687603214135012022474931501","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709022840000000","1709290794000200"
"10349","5240154078193688661577771589405267482504","Applicant","8274692956464229188663280352595894","IN_PROGRESS","6929580237687603214135012022474931501","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709022840000000","1709290794000300"
"10350","5240154078193688661577771589405267482504","Applicant","8274692956464229188663280352595894","SCHEDULED","6929580237687603214135012022474931501","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709022840000000","1709290794196200"
"10351","836802756646025815801536071821520863","Applicant","039302412472533433219596714867156346462674","PENDING_FEEDBACK","88694625729232204069222066042682547256","MS_TEAMS","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1708959840000000","1709290804000400"
"10352","6143570460912333447150446542539091","Applicant","310497268375818854749677160534380592924","SCHEDULED","10385110600498321666815640266300791221625","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708962540000000","1709290809676200"
"10353","6143570460912333447150446542539091","Applicant","310497268375818854749677160534380592924","IN_PROGRESS","10385110600498321666815640266300791221625","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708962540000000","1709290814773300"
"10354","5240154078193688661577771589405267482504","Applicant","8274692956464229188663280352595894","IN_PROGRESS","6929580237687603214135012022474931501","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709022840000000","1709290976397300"
"10355","836802756646025815801536071821520863","Applicant","039302412472533433219596714867156346462674","PENDING_FEEDBACK","88694625729232204069222066042682547256","MS_TEAMS","false","false","ONLINE","Technical","PROCESSING","ACCEPTED","1708959840000000","1709291112000400"
"10356","47702976138335097578062294748142453920","Applicant","45654609722752679262073916554534236085907","SCHEDULED","624073844572150119113514462936705742886026","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709209020000000","1709291260000200"
"10357","86805881528450719869339398894242339403681520066","Applicant","75733083315403060036356822762659121547092392","SCHEDULED","4614301085213251246171762158583264578850","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709287860000000","1709291494000200"
"10358","0063931678589878441399312977867271150924","Applicant","225610291018396458137737154891620516683890844","IN_PROGRESS","9867636447479729545873587096015946852","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1708612980000000","1709291550605300"
"10359","452277281639299150811269855710659121746","Applicant","8822011172902955394409130558675110642","SCHEDULED","6581757706206063794417389481084562218272","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709202540000000","1709292101000200"
"10360","08074797944729891368765568412872970380","Applicant","1534039640136579550520689086058313035","IN_PROGRESS","315934571125727973044062802834427723539189","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1709043240000000","1709292323000300"
"10361","08074797944729891368765568412872970380","Applicant","1534039640136579550520689086058313035","PENDING_FEEDBACK","315934571125727973044062802834427723539189","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1709043240000000","1709292324000400"
"10362","5068533527819665426954666070132753202750677","Applicant","98434025885847326566581859524884173417","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709292420000000","1709292423000100"
"10363","223392837762641808167120992342024583","Applicant","61730456611934244198213035300894951637","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709284860000000","1709292540000100"
"10364","9381506944146648830406851884114101727543","Applicant","175120207619623805210177696833729153178250960","SCHEDULED","5909814850811672486222172328768621318023","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709024100000000","1709292652597200"
"10365","9381506944146648830406851884114101727543","Applicant","175120207619623805210177696833729153178250960","IN_PROGRESS","5909814850811672486222172328768621318023","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709024100000000","1709292767988300"
"10366","1954311210553833548491089039370237","Applicant","2145555812158890925649086597435574514590","REQUESTED","9463185439950098669920646365825242210439887005","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709218440000000","1709292900000100"
"10367","47702976138335097578062294748142453920","Applicant","45654609722752679262073916554534236085907","SCHEDULED","624073844572150119113514462936705742886026","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","DECLINED","1709209020000000","1709292970000200"
"10368","0805471055942586058951925661758781610820928","Applicant","0289184041036155431438885287811282956495","SCHEDULED","083054434441030432899707865446482523416972474","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709195880000000","1709293145000200"
"10369","1954311210553833548491089039370237","Applicant","2145555812158890925649086597435574514590","SCHEDULED","9463185439950098669920646365825242210439887005","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709218440000000","1709293321000200"
"10370","08074797944729891368765568412872970380","Applicant","1534039640136579550520689086058313035","PENDING_FEEDBACK","315934571125727973044062802834427723539189","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1709043240000000","1709294101000400"
"10371","4816056906192180126388615533740682","Applicant","9527186016075790527786259256445105963375","SCHEDULED","93830976579564786301442951033848349566908768418","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708505520000000","1709294412056200"
"10372","9152045273902864820160196733221076657356","Applicant","618387141020494520417192754427173842652608","SCHEDULED","957196376738074746787276533466015273571","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708605300000000","1709294434857200"
"10373","4816056906192180126388615533740682","Applicant","9527186016075790527786259256445105963375","IN_PROGRESS","93830976579564786301442951033848349566908768418","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708505520000000","1709294436860300"
"10374","889063508955110313842638379414385185","Applicant","327204717133133276026023063539185480593945","IN_PROGRESS","06319076142627986372591091022492002226667","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709130180000000","1709294576000300"
"10375","889063508955110313842638379414385185","Applicant","327204717133133276026023063539185480593945","SCHEDULED","06319076142627986372591091022492002226667","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709130180000000","1709294576479200"
"10376","889063508955110313842638379414385185","Applicant","327204717133133276026023063539185480593945","IN_PROGRESS","06319076142627986372591091022492002226667","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709130180000000","1709294580079300"
"10377","249498979556178387967144588034848974401492","Applicant","5284000182039035079635271339792982","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709294580000000","1709294602000100"
"10378","223392837762641808167120992342024583","Applicant","61730456611934244198213035300894951637","REQUESTED","143522778482405887645813338372844205974","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709284860000000","1709294786000100"
"10379","452277281639299150811269855710659121746","Applicant","8822011172902955394409130558675110642","SCHEDULED","6581757706206063794417389481084562218272","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1709202540000000","1709295189000200"
"10380","96050990204595106606326456271834413607623","Applicant","200832910075079662690992784785650569641251","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709295480000000","1709295487000100"
"10381","6143570460912333447150446542539091","Applicant","310497268375818854749677160534380592924","IN_PROGRESS","10385110600498321666815640266300791221625","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1708962540000000","1709295820000300"
"10382","6143570460912333447150446542539091","Applicant","310497268375818854749677160534380592924","PENDING_FEEDBACK","10385110600498321666815640266300791221625","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1708962540000000","1709295821000400"
"10383","5311021873291435332896207552512666471375641","Applicant","7939247828929567655592051066304526613","SCHEDULED","13806747416282847955152943206199042660613891","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708525020000000","1709295828188200"
"10384","5240154078193688661577771589405267482504","Applicant","8274692956464229188663280352595894","IN_PROGRESS","6929580237687603214135012022474931501","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1709022840000000","1709296043000300"
"10385","5240154078193688661577771589405267482504","Applicant","8274692956464229188663280352595894","PENDING_FEEDBACK","6929580237687603214135012022474931501","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1709022840000000","1709296043000400"
"10386","96050990204595106606326456271834413607623","Applicant","200832910075079662690992784785650569641251","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709295480000000","1709296434000100"
"10387","0063931678589878441399312977867271150924","Applicant","225610291018396458137737154891620516683890844","IN_PROGRESS","9867636447479729545873587096015946852","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","","1708612980000000","1709296450000300"
"10388","0063931678589878441399312977867271150924","Applicant","225610291018396458137737154891620516683890844","PENDING_FEEDBACK","9867636447479729545873587096015946852","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","","1708612980000000","1709296450000400"
"10389","96050990204595106606326456271834413607623","Applicant","200832910075079662690992784785650569641251","REQUESTED","05815058510207660486716233568482467222","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709295480000000","1709296573000100"
"10390","96050990204595106606326456271834413607623","Applicant","200832910075079662690992784785650569641251","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709295480000000","1709296581000100"
"10391","5794130403993292861018062047412411040","Applicant","4683840162160079474178361510168962528168","DRAFT","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709296620000000","1709296637000100"
"10392","91432247026635937960800019192107862441938395566","Applicant","67550976274545088829131565111595789678215","SCHEDULED","6080657904022248583806726536572692916112465","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708612320000000","1709296776213200"
"10393","265555329903385120877343390905596716622","Applicant","15466302154853237811755189004363823846432","SCHEDULED","60432157269623806334890261395819328080","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1709221440000000","1709296867000200"
"10394","91432247026635937960800019192107862441938395566","Applicant","67550976274545088829131565111595789678215","IN_PROGRESS","6080657904022248583806726536572692916112465","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708612320000000","1709297261000300"
"10395","91432247026635937960800019192107862441938395566","Applicant","67550976274545088829131565111595789678215","CANCELLED","6080657904022248583806726536572692916112465","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708612320000000","1709297515000600"
"10396","91432247026635937960800019192107862441938395566","Applicant","67550976274545088829131565111595789678215","CANCELLED","6080657904022248583806726536572692916112465","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1708612320000000","1709297724000600"
"10397","60491373815297146923694411724905222601949","Applicant","67550976274545088829131565111595789678215","SCHEDULED","6080657904022248583806726536572692916112465","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709297220000000","1709297761000200"
"10398","9152045273902864820160196733221076657356","Applicant","618387141020494520417192754427173842652608","IN_PROGRESS","957196376738074746787276533466015273571","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708605300000000","1709297787648300"
"10399","63957529318791879194678414601437506810970","Applicant","474154500053281397545439289643775739","SCHEDULED","2354911307762565825766707545344820973935","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708610880000000","1709297877073200"
"10400","036453145536710349902297721138664128","Applicant","46476493497614891987544332134424540576","SCHEDULED","37980955538183196929225782149693633","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708934640000000","1709297989139200"
"10401","63957529318791879194678414601437506810970","Applicant","474154500053281397545439289643775739","IN_PROGRESS","2354911307762565825766707545344820973935","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1708610880000000","1709297997497300"
"10402","6143570460912333447150446542539091","Applicant","310497268375818854749677160534380592924","PENDING_FEEDBACK","10385110600498321666815640266300791221625","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1708962540000000","1709298001000400"
"10403","6616753061536502185492466776907135192","Applicant","70649852726387700732059681608879146","DRAFT","0747692192859794456035440085153959831965","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1709298420000000","1709298456000100"
"10404","5240154078193688661577771589405267482504","Applicant","8274692956464229188663280352595894","PENDING_FEEDBACK","6929580237687603214135012022474931501","INTERVIEW_PLATFORM","false","true","ONLINE","Technical","DONE","ACCEPTED","1709022840000000","1709298601000400"
